frame,time_s,overall_clearance_m,ee_clearance_m,left_finger_clearance_m,right_finger_clearance_m,target_actual_error_m,normal_speed_into_table_m_s
36,1.2006000000000001,0.03347480669617653,inf,0.03347480669617653,0.03898753598332405,3.834466042462736e-06,0.07582792639732361
37,1.23395,0.030955512076616287,inf,0.030955512076616287,0.03692406788468361,3.869721240334911e-06,0.07554107159376144
38,1.2673,0.028446350246667862,inf,0.028446350246667862,0.034855473786592484,3.852951522276271e-06,0.07523723691701889
39,1.30065,0.02594820037484169,inf,0.02594820037484169,0.03278223052620888,3.908111921191448e-06,0.07490704953670502
40,1.334,0.023462090641260147,inf,0.023462090641260147,0.030704859644174576,3.877381459460594e-06,0.07454602420330048
41,1.3673500000000003,0.020988155156373978,inf,0.020988155156373978,0.0286230631172657,3.947488039557356e-06,0.0741809755563736
42,1.4007000000000003,0.018527287989854813,inf,0.018527287989854813,0.026537392288446426,3.827062755590305e-06,0.07378912717103958
43,1.4340500000000003,0.01608029380440712,inf,0.01608029380440712,0.02444823458790779,3.961187303502811e-06,0.07337314635515213
44,1.4674000000000003,0.013647574000060558,inf,0.013647574000060558,0.022355694323778152,3.913833552360302e-06,0.07294512540102005
45,1.5007500000000003,0.011229696683585644,inf,0.011229696683585644,0.020260054618120193,3.8763073462178e-06,0.0725000724196434
46,1.5341000000000002,0.008827420882880688,inf,0.008827420882880688,0.018161717802286148,3.824094164883718e-06,0.07203225791454315
47,1.5674500000000002,0.006441029720008373,inf,0.006441029720008373,0.01606084778904915,3.839536930172471e-06,0.071555957198143
48,1.6008000000000002,0.0040712980553507805,inf,0.0040712980553507805,0.013957920484244823,4.0705272112973034e-06,0.07105642557144165
49,1.6341500000000002,0.0017180622089654207,inf,0.0017180622089654207,0.011852684430778027,3.993251084466465e-06,0.07056179642677307
50,1.6675000000000002,-0.0006175458547659218,inf,-0.0006175458547659218,0.009746002964675426,4.010787051811349e-06,0.0700332298874855
51,1.7008500000000002,-0.0029355257283896208,inf,-0.0029355257283896208,0.007637890987098217,4.030068339488935e-06,0.06950464844703674
52,1.7342000000000002,-0.005235475488007069,inf,-0.005235475488007069,0.005528616718947887,4.089019967068452e-06,0.06896401196718216
53,1.7675500000000002,-0.007516932673752308,inf,-0.007516932673752308,0.0034185678232461214,4.242911472829292e-06,0.0684095174074173
54,1.8009000000000002,-0.009779882617294788,inf,-0.009779882617294788,0.0013077736366540194,4.091129085281864e-06,0.06785457581281662
55,1.8342500000000002,-0.012023639865219593,inf,-0.012023639865219593,-0.0008030951139517128,4.061741947225528e-06,0.06727907806634903
56,1.8676000000000004,-0.014248323626816273,inf,-0.014248323626816273,-0.002914097858592868,4.078446636412991e-06,0.06670716404914856
57,1.9009500000000004,-0.01645372435450554,inf,-0.01645372435450554,-0.005024966783821583,3.940821898140712e-06,0.06612896174192429
58,1.9343000000000004,-0.01863933727145195,inf,-0.01863933727145195,-0.007135135121643543,4.018150320916902e-06,0.06553561985492706
59,1.9676500000000003,-0.02080516144633293,inf,-0.02080516144633293,-0.009244454093277454,4.072310275660129e-06,0.06494225561618805
60,2.0010000000000003,-0.022951167076826096,inf,-0.022951167076826096,-0.011352715082466602,4.090361926500918e-06,0.0643479973077774
61,2.0343500000000003,-0.02507711574435234,inf,-0.02507711574435234,-0.013459575362503529,4.0715162867854815e-06,0.06374658644199371
62,2.0677000000000003,-0.027183007448911667,inf,-0.027183007448911667,-0.015564781613647938,4.152429028181359e-06,0.06314518302679062
63,2.1010500000000003,-0.029268797487020493,inf,-0.029268797487020493,-0.017668064683675766,4.052665644849185e-06,0.06254243105649948
64,2.1344000000000003,-0.03133435174822807,inf,-0.03133435174822807,-0.019769083708524704,4.053040356666315e-06,0.0619356632232666
65,2.1677500000000003,-0.033379893749952316,inf,-0.033379893749952316,-0.021867763251066208,3.9153846955741756e-06,0.061335597187280655
66,2.2011000000000003,-0.03534793481230736,inf,-0.03534793481230736,-0.023897405713796616,1.7769009446055861e-06,0.05901172757148743
67,2.2344500000000003,-0.03555167838931084,inf,-0.03555167838931084,-0.023895423859357834,1.972097152247443e-06,0.006109253037720919
68,2.2678000000000003,-0.03574807569384575,inf,-0.03574807569384575,-0.02388324961066246,1.6963707594186417e-06,0.0058889747597277164
69,2.3011500000000003,-0.03593752905726433,inf,-0.03593752905726433,-0.023861568421125412,1.7076666836146615e-06,0.005680760834366083
70,2.3345000000000002,-0.03611975535750389,inf,-0.03611975535750389,-0.023830261081457138,1.8955038285639603e-06,0.0054640574380755424
71,2.3678500000000002,-0.036294709891080856,inf,-0.036294709891080856,-0.023789700120687485,1.8381202835371369e-06,0.005246013402938843
72,2.4012000000000002,-0.03646194562315941,inf,-0.03646194562315941,-0.023739483207464218,1.9578590126911877e-06,0.0050145648419857025
73,2.43455,-0.036621641367673874,inf,-0.036621641367673874,-0.023680221289396286,1.8204476646133116e-06,0.004788478370755911
74,2.4679,-0.036773454397916794,inf,-0.036773454397916794,-0.023611735552549362,1.985132257686928e-06,0.004552115220576525
75,2.50125,-0.036917250603437424,inf,-0.036917250603437424,-0.02353423461318016,1.6973194760794286e-06,0.004311730619519949
76,2.5346,-0.0370529405772686,inf,-0.0370529405772686,-0.023447778075933456,2.16200714930892e-06,0.0040686652064323425
77,2.56795,-0.03718003258109093,inf,-0.03718003258109093,-0.023352276533842087,1.817590487007692e-06,0.00381085486151278
78,2.6013,-0.03729886934161186,inf,-0.03729886934161186,-0.023248236626386642,1.7672801959633944e-06,0.003563321428373456
79,2.63465,-0.03740895912051201,inf,-0.03740895912051201,-0.02313549444079399,1.8966090920002898e-06,0.003301043063402176
80,2.668,-0.03751009330153465,inf,-0.03751009330153465,-0.023014064878225327,1.849819568633393e-06,0.0030325092375278473
81,2.7013500000000006,-0.03760230168700218,inf,-0.03760230168700218,-0.022884290665388107,1.8840269149222877e-06,0.002764869248494506
82,2.7347000000000006,-0.03768530115485191,inf,-0.03768530115485191,-0.02274615690112114,1.8475036540621659e-06,0.002488739788532257
83,2.7680500000000006,-0.03775910660624504,inf,-0.03775910660624504,-0.022599902004003525,1.9544686438166536e-06,0.00221305713057518
84,2.8014000000000006,-0.037823181599378586,inf,-0.037823181599378586,-0.022445332258939743,2.006587692449102e-06,0.0019212892511859536
85,2.8347500000000005,-0.03787757083773613,inf,-0.03787757083773613,-0.022282730787992477,1.939617277457728e-06,0.0016308617778122425
86,2.8681000000000005,-0.03792233392596245,inf,-0.03792233392596245,-0.022112440317869186,1.959184828592697e-06,0.0013422216288745403
87,2.9014500000000005,-0.03795680031180382,inf,-0.03795680031180382,-0.02193407341837883,1.9071676433668472e-06,0.001033474924042821
88,2.9348000000000005,-0.03798128291964531,inf,-0.03798128291964531,-0.021748211234807968,1.8828578731699963e-06,0.0007341112359426916
89,2.9681500000000005,-0.03799530491232872,inf,-0.03799530491232872,-0.02155468985438347,2.1126732008269755e-06,0.00042044956353493035
90,3.0015000000000005,-0.03799894079566002,inf,-0.03799894079566002,-0.02135377749800682,2.0211957689753035e-06,0.000109021995740477
91,3.0348500000000005,-0.03799181804060936,inf,-0.03799181804060936,-0.021145444363355637,1.9768679067055928e-06,0.0
92,3.0682000000000005,-0.03797389194369316,inf,-0.03797389194369316,-0.020929928869009018,2.080538706650259e-06,0.0
93,3.1015500000000005,-0.03794478997588158,inf,-0.03794478997588158,-0.02070709690451622,2.0767249679920496e-06,0.0
94,3.1349000000000005,-0.0379045270383358,inf,-0.0379045270383358,-0.020477231591939926,2.0467446120164823e-06,0.0
95,3.1682500000000005,-0.03785320743918419,inf,-0.03785320743918419,-0.020240765064954758,1.8915187638413045e-06,0.0
96,3.2016000000000004,-0.037790026515722275,inf,-0.037790026515722275,-0.01999717578291893,2.0612624211935326e-06,0.0
97,3.2349500000000004,-0.03771534189581871,inf,-0.03771534189581871,-0.019746970385313034,2.061400664388202e-06,0.0
98,3.2683000000000004,-0.037628691643476486,inf,-0.037628691643476486,-0.019490089267492294,1.955947709575412e-06,0.0
99,3.3016500000000004,-0.037530045956373215,inf,-0.037530045956373215,-0.019226741045713425,2.162952114304062e-06,0.0
100,3.3350000000000004,-0.037419240921735764,inf,-0.037419240921735764,-0.018957030028104782,2.2485237423097715e-06,0.0
101,3.3683500000000004,-0.03729630634188652,inf,-0.03729630634188652,-0.018681269139051437,2.153231434931513e-06,0.0
102,3.4017000000000004,-0.03716070577502251,inf,-0.03716070577502251,-0.018399085849523544,1.961891712198849e-06,0.0
103,3.4350500000000004,-0.03701242431998253,inf,-0.03701242431998253,-0.01811085268855095,2.2386764158000005e-06,0.0
104,3.4684000000000004,-0.03685150668025017,inf,-0.03685150668025017,-0.017816852778196335,2.1479390852618963e-06,0.0
105,3.5017500000000004,-0.036677416414022446,inf,-0.036677416414022446,-0.01751677319407463,2.160732492484385e-06,0.0
106,3.5351000000000004,-0.03649033233523369,inf,-0.03649033233523369,-0.01721109077334404,2.2085914679337293e-06,0.0
107,3.5684500000000003,-0.036289822310209274,inf,-0.036289822310209274,-0.01689959689974785,2.485237700966536e-06,0.0
108,3.6018000000000003,-0.036076199263334274,inf,-0.036076199263334274,-0.016582902520895004,2.389235760347219e-06,0.0
109,3.6351500000000003,-0.035848792642354965,inf,-0.035848792642354965,-0.01626051589846611,2.2150736640469404e-06,0.0
110,3.6685000000000003,-0.03560793027281761,inf,-0.03560793027281761,-0.015933092683553696,2.4568198568886146e-06,0.0
111,3.7018500000000003,-0.03535282239317894,inf,-0.03535282239317894,-0.015600022859871387,2.3766133381286636e-06,0.0
112,3.7352000000000007,-0.035084035247564316,inf,-0.035084035247564316,-0.01526216883212328,2.4403927909588674e-06,0.0
113,3.7685500000000007,-0.03480101749300957,inf,-0.03480101749300957,-0.014919218607246876,2.4283986022055615e-06,0.0
114,3.8019000000000007,-0.03450360521674156,inf,-0.03450360521674156,-0.01457118708640337,2.334964392503025e-06,0.0
115,3.8352500000000007,-0.0341920368373394,inf,-0.0341920368373394,-0.014218595810234547,2.497557034075726e-06,0.0
116,3.8686000000000007,-0.03386559709906578,inf,-0.03386559709906578,-0.013860953040421009,2.430757604088285e-06,0.0
117,3.9019500000000007,-0.033524539321660995,inf,-0.033524539321660995,-0.013498750515282154,2.4004314127523685e-06,0.0
118,3.9353000000000007,-0.03316907212138176,inf,-0.03316907212138176,-0.013132390566170216,2.6484376576263458e-06,0.0
119,3.9686500000000007,-0.03279830142855644,inf,-0.03279830142855644,-0.012761187739670277,2.4105363536364166e-06,0.0
120,4.002000000000001,-0.03241249546408653,inf,-0.03241249546408653,-0.012385633774101734,2.4602377379778773e-06,0.0
121,4.03535,-0.03201150521636009,inf,-0.03201150521636009,-0.012005832977592945,2.6068755687447265e-06,0.0
122,4.068700000000001,-0.03159530088305473,inf,-0.03159530088305473,-0.01162190455943346,2.771065055640065e-06,0.0
123,4.10205,-0.031163599342107773,inf,-0.031163599342107773,-0.011233788914978504,2.4894111447792966e-06,0.0
124,4.135400000000001,-0.030716445297002792,inf,-0.030716445297002792,-0.010841724462807178,2.5347117116325535e-06,0.0
125,4.16875,-0.030253630131483078,inf,-0.030253630131483078,-0.010445681400597095,2.4767884951870656e-06,0.0
126,4.202100000000001,-0.029774975031614304,inf,-0.029774975031614304,-0.010045778937637806,2.670097728696419e-06,0.0
127,4.23545,-0.029280509799718857,inf,-0.029280509799718857,-0.009642076678574085,2.5156055016850587e-06,0.0
128,4.268800000000001,-0.028770189732313156,inf,-0.028770189732313156,-0.009234798140823841,2.6802033517014934e-06,0.0
129,4.302150000000001,-0.028243716806173325,inf,-0.028243716806173325,-0.008823719806969166,2.6760785658552777e-06,0.0
130,4.335500000000001,-0.027701105922460556,inf,-0.027701105922460556,-0.008409139700233936,2.8318577278696466e-06,0.0
131,4.368850000000001,-0.027142252773046494,inf,-0.027142252773046494,-0.007991102524101734,2.775181201286614e-06,0.0
132,4.402200000000001,-0.026567067950963974,inf,-0.026567067950963974,-0.007569563575088978,2.6933616936730687e-06,0.0
133,4.435550000000001,-0.02597552165389061,inf,-0.02597552165389061,-0.007144761271774769,2.79795085589285e-06,0.0
134,4.4689000000000005,-0.025367360562086105,inf,-0.025367360562086105,-0.006716561503708363,2.758509026534739e-06,0.0
135,4.502250000000001,-0.0247427336871624,inf,-0.0247427336871624,-0.006285187788307667,2.8371578082442284e-06,0.0
136,4.5356000000000005,-0.024101432412862778,inf,-0.024101432412862778,-0.0058505954220891,2.886414904423873e-06,0.0
137,4.568950000000001,-0.023443322628736496,inf,-0.023443322628736496,-0.005412844009697437,2.826707486747182e-06,0.0
138,4.6023000000000005,-0.022814776748418808,inf,-0.022814776748418808,-0.0050021084025502205,0.0,0.0
139,4.635650000000001,-0.022814776748418808,inf,-0.022814776748418808,-0.0050021084025502205,0.0,-0.0
140,4.6690000000000005,-0.022814776748418808,inf,-0.022814776748418808,-0.0050021084025502205,0.0,-0.0
141,4.702350000000001,-0.022814776748418808,inf,-0.022814776748418808,-0.0050021084025502205,0.0,-0.0
142,4.7357000000000005,-0.022814776748418808,inf,-0.022814776748418808,-0.0050021084025502205,0.0,-0.0
143,4.769050000000001,-0.022814776748418808,inf,-0.022814776748418808,-0.0050021084025502205,0.0,-0.0
144,4.8024000000000004,-0.022814776748418808,inf,-0.022814776748418808,-0.0050021084025502205,0.0,-0.0
145,4.835750000000001,-0.022814776748418808,inf,-0.022814776748418808,-0.0050021084025502205,0.0,-0.0
146,4.8691,-0.022814776748418808,inf,-0.022814776748418808,-0.0050021084025502205,0.0,-0.0
147,4.902450000000001,-0.022814776748418808,inf,-0.022814776748418808,-0.0050021084025502205,0.0,-0.0
148,4.9358,-0.022814776748418808,inf,-0.022814776748418808,-0.0050021084025502205,0.0,-0.0
149,4.969150000000001,-0.022814776748418808,inf,-0.022814776748418808,-0.0050021084025502205,0.0,-0.0
150,5.0025,-0.022739823907613754,inf,-0.022739823907613754,-0.004812431521713734,4.292827725294046e-06,0.0
151,5.035850000000001,-0.021655019372701645,inf,-0.021655019372701645,-0.0022531866561621428,4.602776698447997e-06,0.0
152,5.0692,-0.020448219031095505,inf,-0.020448219031095505,0.0002647220971994102,4.479628842091188e-06,0.0
153,5.102550000000001,-0.019120153039693832,inf,-0.019120153039693832,0.0027395666111260653,4.457714112504618e-06,0.0
154,5.1359,-0.01767202839255333,inf,-0.01767202839255333,0.005169856362044811,4.364087999420008e-06,0.0
155,5.169250000000001,-0.016105707734823227,inf,-0.016105707734823227,0.007554295472800732,4.6442164602922276e-06,0.0
156,5.2026,-0.014422995038330555,inf,-0.014422995038330555,0.009892481379210949,4.615687430487014e-06,0.0
157,5.235950000000001,-0.012626943178474903,inf,-0.012626943178474903,0.012183400802314281,4.5915467126178555e-06,0.0
158,5.2693,-0.010720324702560902,inf,-0.010720324702560902,0.014427113346755505,4.37566723121563e-06,0.0
159,5.302650000000001,-0.008707177825272083,inf,-0.008707177825272083,0.016623247414827347,4.606171842169715e-06,0.0
160,5.336,-0.006591391749680042,inf,-0.006591391749680042,0.018772054463624954,4.404799256008118e-06,0.0
161,5.369350000000001,-0.004377436824142933,inf,-0.004377436824142933,0.020874161273241043,4.46004378318321e-06,0.0
162,5.402700000000001,-0.0020699917804449797,inf,-0.0020699917804449797,0.022930238395929337,4.4257703848415986e-06,0.0
163,5.436050000000001,0.0003251314046792686,inf,0.0003251314046792686,0.02494088187813759,4.612866177922115e-06,0.0
164,5.469400000000001,0.00280286674387753,inf,0.00280286674387753,0.026907790452241898,4.464659014047356e-06,0.0
165,5.502750000000001,0.005356865935027599,inf,0.005356865935027599,0.028831828385591507,4.592411187331891e-06,0.0
166,5.536100000000001,0.007981422357261181,inf,0.007981422357261181,0.03071514144539833,4.4608650568989106e-06,0.0
167,5.569450000000001,0.010669353418052197,inf,0.010669353418052197,0.03255893662571907,4.605085905495798e-06,0.0
168,5.602800000000001,0.013414698652923107,inf,0.013414698652923107,0.0343657024204731,4.7111775529629085e-06,0.0
169,5.636150000000001,0.016210008412599564,inf,0.016210008412599564,0.03613724187016487,4.731802619062364e-06,0.0
170,5.669500000000001,0.01904859021306038,inf,0.01904859021306038,0.03787607327103615,4.816885393665871e-06,0.0
171,5.702850000000001,0.021923113614320755,inf,0.021923113614320755,0.03958453610539436,4.6078725972620305e-06,0.0
172,5.736200000000001,0.02482594922184944,inf,0.02482594922184944,0.04126489534974098,4.674273441196419e-06,0.0
173,5.769550000000001,0.027750302106142044,inf,0.027750302106142044,0.04292028024792671,4.634806373360334e-06,0.0
174,5.802900000000001,0.030688393861055374,inf,0.030688393861055374,0.04455316439270973,4.864775746682426e-06,0.0
175,5.836250000000001,0.03363316133618355,inf,0.03363316133618355,0.04616652801632881,4.70614077130449e-06,0.0
176,5.869600000000001,0.03657688573002815,inf,0.03657688573002815,0.04776288941502571,4.775039087689947e-06,0.0
177,5.902950000000001,0.039512936025857925,inf,0.039512936025857925,0.04934573546051979,4.874616024608258e-06,0.0
178,5.936300000000001,0.042433563619852066,inf,0.042433563619852066,0.05091743543744087,4.8376377890235744e-06,0.0
179,5.969650000000001,0.045331988483667374,inf,0.045331988483667374,0.05248101428151131,4.5864999265177175e-06,0.0
180,6.003000000000001,0.04820117726922035,inf,0.04820117726922035,0.05403928831219673,4.776611149281962e-06,0.0
181,6.0363500000000005,0.0510345883667469,inf,0.0510345883667469,0.055594999343156815,5.048089406045619e-06,0.0
182,6.069700000000001,0.05382593348622322,inf,0.05382593348622322,0.05715115740895271,5.070596216683043e-06,0.0
183,6.1030500000000005,0.05656902864575386,inf,0.05656902864575386,0.058710355311632156,4.81506413052557e-06,0.0
184,6.136400000000001,0.05925770476460457,inf,0.05925770476460457,0.06027497723698616,4.9817649596661795e-06,0.0
185,6.1697500000000005,0.06184150651097298,inf,0.061880577355623245,0.06184150651097298,5.115313342685113e-06,0.0
186,6.203100000000001,0.06313623487949371,inf,0.06406976282596588,0.06313623487949371,0.0,0.0
