frame,time_s,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_m
18,0.6003000000000001,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.0
19,0.63365,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.0
20,0.667,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.0
21,0.7003500000000001,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.0
22,0.7337000000000001,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.0
23,0.7670500000000001,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.0
24,0.8004000000000001,-0.03405381739139557,-0.22563335299491882,0.3854042887687683,-0.03405393660068512,-0.22563514113426208,0.38540762662887573,3.7885304209339665e-06
25,0.8337500000000001,-0.03404881805181503,-0.22449764609336853,0.38318511843681335,-0.034048713743686676,-0.22449922561645508,0.3831883668899536,3.6136161725153215e-06
26,0.8671000000000001,-0.03407210484147072,-0.22335441410541534,0.3809593617916107,-0.034072041511535645,-0.2233562171459198,0.38096269965171814,3.7942425024084514e-06
27,0.9004500000000001,-0.03412352502346039,-0.2222040295600891,0.3787280023097992,-0.03412337973713875,-0.22220578789710999,0.3787314295768738,3.854739588859957e-06
28,0.9338000000000002,-0.034202344715595245,-0.22104614973068237,0.37649157643318176,-0.03420222923159599,-0.22104790806770325,0.3764948844909668,3.7481104300240986e-06
29,0.9671500000000002,-0.03430839255452156,-0.21988095343112946,0.374250590801239,-0.034308239817619324,-0.21988263726234436,0.3742539584636688,3.768257784031448e-06
30,1.0005000000000002,-0.034441348165273666,-0.21870814263820648,0.3720054626464844,-0.03444089740514755,-0.21870987117290497,0.37200891971588135,3.8913167372811586e-06
31,1.0338500000000002,-0.034600257873535156,-0.21752774715423584,0.36975711584091187,-0.03460017964243889,-0.21752946078777313,0.3697604537010193,3.7528616303461604e-06
32,1.0672000000000001,-0.03478532284498215,-0.21633967757225037,0.3675055205821991,-0.03478501737117767,-0.21634149551391602,0.36750900745391846,3.944172931369394e-06
33,1.1005500000000001,-0.034995488822460175,-0.21514400839805603,0.36525195837020874,-0.034995295107364655,-0.21514582633972168,0.36525529623031616,3.8057519304857124e-06
34,1.1339000000000001,-0.035230860114097595,-0.21394065022468567,0.3629962205886841,-0.035230450332164764,-0.21394237875938416,0.36299967765808105,3.8867829061928205e-06
35,1.1672500000000001,-0.03549054265022278,-0.21272927522659302,0.36073940992355347,-0.035490117967128754,-0.21273118257522583,0.3607427477836609,3.8677699194522575e-06
36,1.2006000000000001,-0.03577432408928871,-0.2115103006362915,0.3584815263748169,-0.035773903131484985,-0.2115119993686676,0.35848498344421387,3.874819412885699e-06
37,1.23395,-0.03608167916536331,-0.21028324961662292,0.356223464012146,-0.03608119115233421,-0.2102850377559662,0.3562268912792206,3.896377620549174e-06
38,1.2673,-0.03641202300786972,-0.20904824137687683,0.3539654612541199,-0.036411456763744354,-0.20905013382434845,0.3539687693119049,3.852951522276271e-06
39,1.30065,-0.03676497936248779,-0.20780515670776367,0.35170793533325195,-0.036764249205589294,-0.20780694484710693,0.35171133279800415,3.908111921191448e-06
40,1.334,-0.037139713764190674,-0.20655405521392822,0.34945183992385864,-0.03713920712471008,-0.20655596256256104,0.34945517778396606,3.877624749293318e-06
41,1.3673500000000003,-0.03753633797168732,-0.20529481768608093,0.34719693660736084,-0.037535928189754486,-0.20529678463935852,0.34720027446746826,3.895912868756568e-06
42,1.4007000000000003,-0.03795398771762848,-0.20402729511260986,0.34494414925575256,-0.03795328736305237,-0.2040291428565979,0.34494748711586,3.8789125937910285e-06
43,1.4340500000000003,-0.038392167538404465,-0.20275145769119263,0.34269362688064575,-0.0383915901184082,-0.20275340974330902,0.3426969647407532,3.9096330510801636e-06
44,1.4674000000000003,-0.03885072469711304,-0.20146748423576355,0.340445876121521,-0.0388498418033123,-0.2014692723751068,0.3404492735862732,3.939506314054597e-06
45,1.5007500000000003,-0.039328377693891525,-0.20017477869987488,0.3382014036178589,-0.03932785615324974,-0.20017673075199127,0.33820468187332153,3.850905159197282e-06
46,1.5341000000000002,-0.039825428277254105,-0.19887381792068481,0.3359605669975281,-0.03982481360435486,-0.19887563586235046,0.3359638750553131,3.82439293389325e-06
47,1.5674500000000002,-0.040340960025787354,-0.19756411015987396,0.3337237536907196,-0.04034037888050079,-0.19756612181663513,0.3337269425392151,3.81487188860774e-06
48,1.6008000000000002,-0.040874890983104706,-0.19624602794647217,0.33149099349975586,-0.04087401181459427,-0.19624793529510498,0.3314945101737976,4.0960849219118245e-06
49,1.6341500000000002,-0.04142584279179573,-0.19491882622241974,0.3292631208896637,-0.04142516478896141,-0.19492095708847046,0.32926642894744873,3.992934125562897e-06
50,1.6675000000000002,-0.04199427366256714,-0.19358322024345398,0.32704025506973267,-0.04199345409870148,-0.19358518719673157,0.32704365253448486,4.010405973531306e-06
51,1.7008500000000002,-0.04257911816239357,-0.19223858416080475,0.3248228430747986,-0.04257819429039955,-0.19224059581756592,0.3248262107372284,4.030068339488935e-06
52,1.7342000000000002,-0.0431799590587616,-0.19088482856750488,0.32261115312576294,-0.043179113417863846,-0.19088703393936157,0.3226144015789032,4.01636907554348e-06
53,1.7675500000000002,-0.043796464800834656,-0.18952225148677826,0.3204052150249481,-0.0437956228852272,-0.18952447175979614,0.32040876150131226,4.268012162356172e-06
54,1.8009000000000002,-0.044427938759326935,-0.1881505846977234,0.31820595264434814,-0.04442666843533516,-0.18815258145332336,0.31820929050445557,4.0917070691648405e-06
55,1.8342500000000002,-0.04507386311888695,-0.18676955997943878,0.31601327657699585,-0.04507279768586159,-0.18677164614200592,0.31601661443710327,4.077809535374399e-06
56,1.8676000000000004,-0.04573381692171097,-0.1853792667388916,0.3138274550437927,-0.04573296383023262,-0.18538153171539307,0.31383073329925537,4.074904154549586e-06
57,1.9009500000000004,-0.04640757665038109,-0.18397954106330872,0.31164878606796265,-0.046406496316194534,-0.18398165702819824,0.31165194511413574,3.952720817324007e-06
58,1.9343000000000004,-0.04709416627883911,-0.18257033824920654,0.30947747826576233,-0.04709295928478241,-0.1825723797082901,0.3094807267189026,4.022043867735192e-06
59,1.9676500000000003,-0.047793254256248474,-0.18115141987800598,0.3073139786720276,-0.04779214784502983,-0.1811535358428955,0.30731725692749023,4.05566424888093e-06
60,2.0010000000000003,-0.048504412174224854,-0.17972278594970703,0.3051583766937256,-0.04850338399410248,-0.17972499132156372,0.30516165494918823,4.0826189433573745e-06
61,2.0343500000000003,-0.04922742396593094,-0.17828437685966492,0.30301105976104736,-0.049226365983486176,-0.17828665673732758,0.30301427841186523,4.083733983861748e-06
62,2.0677000000000003,-0.04996137320995331,-0.1768360435962677,0.30087199807167053,-0.04996003955602646,-0.1768382042646408,0.30087530612945557,4.170175998297054e-06
63,2.1010500000000003,-0.05070586875081062,-0.1753774881362915,0.2987416982650757,-0.050704874098300934,-0.17537978291511536,0.2987448573112488,4.029257524962304e-06
64,2.1344000000000003,-0.05146060883998871,-0.17390891909599304,0.29662013053894043,-0.05145948380231857,-0.17391112446784973,0.2966233491897583,4.060675564687699e-06
65,2.1677500000000003,-0.05222523957490921,-0.17242997884750366,0.29450762271881104,-0.05222409963607788,-0.17243215441703796,0.2945106625556946,3.908090548065957e-06
66,2.2011000000000003,-0.05293680354952812,-0.17099866271018982,0.29247015714645386,-0.05293850600719452,-0.17099839448928833,0.2924705147743225,1.7601711306269863e-06
67,2.2344500000000003,-0.05182671546936035,-0.17126832902431488,0.2923729717731476,-0.05182866007089615,-0.17126800119876862,0.29237300157546997,1.9722658635146217e-06
68,2.2678000000000003,-0.05071019381284714,-0.1715455800294876,0.29228317737579346,-0.050711825489997864,-0.1715451180934906,0.2922832667827606,1.6981604176180554e-06
69,2.3011500000000003,-0.04958635941147804,-0.17183011770248413,0.2922006845474243,-0.04958799481391907,-0.17182964086532593,0.29220080375671387,1.7076666836146615e-06
70,2.3345000000000002,-0.04845583438873291,-0.17212224006652832,0.2921256124973297,-0.048457689583301544,-0.17212185263633728,0.2921257019042969,1.8973250917042606e-06
71,2.3678500000000002,-0.04731842875480652,-0.17242205142974854,0.29205793142318726,-0.04732019454240799,-0.17242160439491272,0.2920578718185425,1.8224704945168924e-06
72,2.4012000000000002,-0.04617421329021454,-0.17272955179214478,0.29199743270874023,-0.046176157891750336,-0.1727292835712433,0.29199764132499695,1.9740664356504567e-06
73,2.43455,-0.04502306133508682,-0.17304500937461853,0.29194456338882446,-0.0450248196721077,-0.17304453253746033,0.291944682598114,1.8257419469591696e-06
74,2.4679,-0.04386516660451889,-0.17336857318878174,0.2918989956378937,-0.0438670814037323,-0.17336811125278473,0.2918991446495056,1.9753595097427024e-06
75,2.50125,-0.04270068556070328,-0.17370033264160156,0.29186105728149414,-0.04270227253437042,-0.1736997663974762,0.29186105728149414,1.684968196968839e-06
76,2.5346,-0.04152906313538551,-0.1740403175354004,0.29183053970336914,-0.04153115302324295,-0.1740398108959198,0.2918303310871124,2.160517396987416e-06
77,2.56795,-0.0403512641787529,-0.1743888407945633,0.2918071150779724,-0.04035300761461258,-0.1743883192539215,0.29180726408958435,1.8258635918755317e-06
78,2.6013,-0.039166390895843506,-0.17474588751792908,0.29179146885871887,-0.03916800022125244,-0.17474514245986938,0.29179149866104126,1.773676444827288e-06
79,2.63465,-0.037974774837493896,-0.175111323595047,0.2917832136154175,-0.037976641207933426,-0.17511090636253357,0.2917831838130951,1.9126707684335997e-06
80,2.668,-0.0367768257856369,-0.1754859983921051,0.29178255796432495,-0.036778561770915985,-0.17548537254333496,0.2917824983596802,1.846316422415839e-06
81,2.7013500000000006,-0.035572223365306854,-0.17586950957775116,0.29178935289382935,-0.03557397797703743,-0.17586883902549744,0.2917892038822174,1.8842789586415165e-06
82,2.7347000000000006,-0.034360986202955246,-0.1762619912624359,0.2918034791946411,-0.034362759441137314,-0.17626142501831055,0.2918034493923187,1.861691202975635e-06
83,2.7680500000000006,-0.03314322978258133,-0.17666366696357727,0.2918251156806946,-0.0331449881196022,-0.17666281759738922,0.2918250858783722,1.9529618384694913e-06
84,2.8014000000000006,-0.0319189690053463,-0.17707467079162598,0.29185453057289124,-0.03192087635397911,-0.17707401514053345,0.2918543815612793,2.022390162892407e-06
85,2.8347500000000005,-0.030688466504216194,-0.17749521136283875,0.2918912470340729,-0.030690282583236694,-0.17749452590942383,0.2918912172317505,1.9413596419326495e-06
86,2.8681000000000005,-0.02945135161280632,-0.1779252588748932,0.29193568229675293,-0.029453054070472717,-0.17792433500289917,0.29193538427352905,1.9597753180278232e-06
87,2.9014500000000005,-0.028208017349243164,-0.1783648133277893,0.29198718070983887,-0.028209809213876724,-0.17836421728134155,0.2919872999191284,1.8921577975561377e-06
88,2.9348000000000005,-0.026958312839269638,-0.17881450057029724,0.2920466661453247,-0.026959992945194244,-0.17881368100643158,0.29204660654067993,1.8702924080571393e-06
89,2.9681500000000005,-0.025702310726046562,-0.1792740523815155,0.29211363196372986,-0.025704262778162956,-0.1792733371257782,0.2921134829521179,2.084299012494739e-06
90,3.0015000000000005,-0.024440139532089233,-0.17974363267421722,0.29218798875808716,-0.024442007765173912,-0.17974281311035156,0.29218780994415283,2.047914676950313e-06
91,3.0348500000000005,-0.02317184954881668,-0.18022331595420837,0.2922699451446533,-0.02317366562783718,-0.1802225261926651,0.2922697365283966,1.9913279629690805e-06
92,3.0682000000000005,-0.02189735136926174,-0.18071338534355164,0.2923593521118164,-0.021899325773119926,-0.1807127147912979,0.2923591434955597,2.0955742456862936e-06
93,3.1015500000000005,-0.02061682567000389,-0.18121400475502014,0.2924564480781555,-0.020618796348571777,-0.18121337890625,0.2924562394618988,2.0781678813364124e-06
94,3.1349000000000005,-0.019330115988850594,-0.1817251443862915,0.29256099462509155,-0.01933201588690281,-0.18172438442707062,0.2925609052181244,2.048205033133854e-06
95,3.1682500000000005,-0.018037792295217514,-0.18224692344665527,0.29267293214797974,-0.018039435148239136,-0.18224599957466125,0.2926727533340454,1.8932722696263227e-06
96,3.2016000000000004,-0.0167394932359457,-0.18277980387210846,0.29279279708862305,-0.016741320490837097,-0.18277889490127563,0.29279249906539917,2.06250001610897e-06
97,3.2349500000000004,-0.01543516106903553,-0.18332326412200928,0.2929198741912842,-0.015437058173120022,-0.1833224892616272,0.2929196357727051,2.0630695871659555e-06
98,3.2683000000000004,-0.014125244691967964,-0.18387797474861145,0.2930545210838318,-0.014127048663794994,-0.18387722969055176,0.29305440187454224,1.955412244569743e-06
99,3.3016500000000004,-0.012809454463422298,-0.18444401025772095,0.2931968867778778,-0.012811414897441864,-0.18444311618804932,0.2931966781616211,2.1647592802764848e-06
100,3.3350000000000004,-0.011488106101751328,-0.1850212812423706,0.29334673285484314,-0.011490143835544586,-0.1850203573703766,0.2933465242385864,2.247091288154479e-06
101,3.3683500000000004,-0.010161357000470161,-0.18561002612113953,0.2935039699077606,-0.010163236409425735,-0.18560902774333954,0.29350364208221436,2.153231434931513e-06
102,3.4017000000000004,-0.00882904976606369,-0.18621036410331726,0.29366883635520935,-0.00883057527244091,-0.18620917201042175,0.2936685085296631,1.963599970622454e-06
103,3.4350500000000004,-0.007491011172533035,-0.1868222951889038,0.2938411831855774,-0.007492988836020231,-0.18682128190994263,0.2938409447669983,2.234889279861818e-06
104,3.4684000000000004,-0.006147734820842743,-0.18744614720344543,0.29402098059654236,-0.0061495378613471985,-0.1874450147151947,0.29402071237564087,2.146025963156717e-06
105,3.5017500000000004,-0.004799205809831619,-0.18808183073997498,0.29420846700668335,-0.004801091738045216,-0.1880808174610138,0.2942081689834595,2.1615451260004193e-06
106,3.5351000000000004,-0.0034453230910003185,-0.1887296438217163,0.2944033741950989,-0.0034472299739718437,-0.18872857093811035,0.294403076171875,2.2081892439018702e-06
107,3.5684500000000003,-0.002086309716105461,-0.18938973546028137,0.29460573196411133,-0.0020885979756712914,-0.18938878178596497,0.2946055829524994,2.483511934769922e-06
108,3.6018000000000003,-0.0007223635911941528,-0.190062016248703,0.2948155999183655,-0.0007245223969221115,-0.1900610327720642,0.2948153018951416,2.3909174160507973e-06
109,3.6351500000000003,0.0006464654579758644,-0.19074688851833344,0.2950330972671509,0.0006445525214076042,-0.19074583053588867,0.2950327396392822,2.2150736640469404e-06
110,3.6685000000000003,0.002020435407757759,-0.19144412875175476,0.2952578663825989,0.002018245868384838,-0.19144311547279358,0.2952573895454407,2.4593068701506127e-06
111,3.7018500000000003,0.003399210050702095,-0.19215410947799683,0.2954901456832886,0.0033970987424254417,-0.19215306639671326,0.2954899072647095,2.3669567781325895e-06
112,3.7352000000000007,0.004782753065228462,-0.192876935005188,0.29572993516921997,0.004780588671565056,-0.19287583231925964,0.2957295775413513,2.4552828108426183e-06
113,3.7685500000000007,0.006170754320919514,-0.19361260533332825,0.2959772050380707,0.006168625317513943,-0.1936115324497223,0.29597675800323486,2.4256080450868467e-06
114,3.8019000000000007,0.007563360966742039,-0.19436129927635193,0.29623186588287354,0.007561297155916691,-0.19436027109622955,0.2962315082550049,2.3333168428507634e-06
115,3.8352500000000007,0.008960767649114132,-0.19512327015399933,0.2964938282966614,0.00895859394222498,-0.1951221078634262,0.29649344086647034,2.4952000785560813e-06
116,3.8686000000000007,0.0103623541072011,-0.19589823484420776,0.29676342010498047,0.01036018691956997,-0.1958971917629242,0.2967630624771118,2.4315877453773282e-06
117,3.9019500000000007,0.011768241412937641,-0.19668684899806976,0.29704028367996216,0.011766151525080204,-0.19668570160865784,0.29704007506370544,2.393251861576573e-06
118,3.9353000000000007,0.013178318738937378,-0.19748884439468384,0.29732459783554077,0.01317604724317789,-0.19748757779598236,0.2973240613937378,2.655510343174683e-06
119,3.9686500000000007,0.014592522755265236,-0.19830432534217834,0.297616183757782,0.01459040492773056,-0.1983031928539276,0.29761579632759094,2.4326579932676395e-06
120,4.002000000000001,0.016010679304599762,-0.19913378357887268,0.29791539907455444,0.016008691862225533,-0.19913241267204285,0.29791486263275146,2.473273752912064e-06
121,4.03535,0.017432985827326775,-0.1999768614768982,0.29822179675102234,0.01743074133992195,-0.1999756395816803,0.29822129011154175,2.605270765343448e-06
122,4.068700000000001,0.018859080970287323,-0.20083388686180115,0.2985355257987976,0.018856674432754517,-0.20083266496658325,0.29853495955467224,2.7577316359383985e-06
123,4.10205,0.02028859779238701,-0.2017049789428711,0.29885655641555786,0.02028653211891651,-0.20170368254184723,0.29885604977607727,2.4908524665079312e-06
124,4.135400000000001,0.02172204852104187,-0.20259036123752594,0.2991848289966583,0.0217200368642807,-0.20258888602256775,0.2991843819618225,2.534336545068072e-06
125,4.16875,0.023158948868513107,-0.2034897655248642,0.2995205521583557,0.02315695956349373,-0.20348840951919556,0.29952001571655273,2.466547357471427e-06
126,4.202100000000001,0.02459920570254326,-0.20440375804901123,0.2998635172843933,0.024597061797976494,-0.20440229773521423,0.29986298084259033,2.6488889943721006e-06
127,4.23545,0.02604266256093979,-0.2053321897983551,0.30021366477012634,0.02604057639837265,-0.20533087849617004,0.30021315813064575,2.5156055016850587e-06
128,4.268800000000001,0.027489425614476204,-0.20627528429031372,0.300571084022522,0.02748723514378071,-0.2062738537788391,0.3005704879760742,2.683243565115845e-06
129,4.302150000000001,0.02893945202231407,-0.20723286271095276,0.3009357452392578,0.02893730252981186,-0.20723137259483337,0.30093520879745483,2.66993151853967e-06
130,4.335500000000001,0.03039226308465004,-0.20820540189743042,0.30130770802497864,0.030389945954084396,-0.20820391178131104,0.3013070523738861,2.8318577278696466e-06
131,4.368850000000001,0.03184780478477478,-0.2091929018497467,0.3016866445541382,0.031845573335886,-0.20919135212898254,0.3016860783100128,2.775181201286614e-06
132,4.402200000000001,0.033306144177913666,-0.2101954221725464,0.3020729422569275,0.03330404311418533,-0.21019388735294342,0.30207228660583496,2.6832849471247755e-06
133,4.435550000000001,0.0347672738134861,-0.2112128734588623,0.3024662733078003,0.034765057265758514,-0.21121127903461456,0.30246567726135254,2.7947351100010565e-06
134,4.4689000000000005,0.03623074293136597,-0.21224573254585266,0.3028668761253357,0.03622857853770256,-0.2122441530227661,0.30286622047424316,2.758509026534739e-06
135,4.502250000000001,0.03769664466381073,-0.21329385042190552,0.3032745122909546,0.037694450467824936,-0.2132921814918518,0.3032738268375397,2.8407164336385904e-06
136,4.5356000000000005,0.039164863526821136,-0.21435734629631042,0.30368924140930176,0.03916260600090027,-0.2143556773662567,0.30368855595588684,2.889913048420567e-06
137,4.568950000000001,0.04063501954078674,-0.21543645858764648,0.3041110038757324,0.04063284397125244,-0.2154347449541092,0.30411040782928467,2.832827931342763e-06
138,4.6023000000000005,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.0
139,4.635650000000001,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.0
140,4.6690000000000005,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.0
141,4.702350000000001,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.0
142,4.7357000000000005,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.0
143,4.769050000000001,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.0
144,4.8024000000000004,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.0
145,4.835750000000001,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.0
146,4.8691,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.0
147,4.902450000000001,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.0
148,4.9358,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.0
149,4.969150000000001,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.042005911469459534,-0.21645483374595642,0.3045099377632141,0.0
150,5.0025,0.04186633229255676,-0.21648818254470825,0.30467939376831055,0.041868969798088074,-0.21648752689361572,0.3046760559082031,4.304372851038352e-06
151,5.035850000000001,0.040005072951316833,-0.21693263947963715,0.3069447875022888,0.04000791162252426,-0.21693205833435059,0.3069412112236023,4.602776698447997e-06
152,5.0692,0.03814782574772835,-0.2173776626586914,0.30921846628189087,0.03815053403377533,-0.2173769772052765,0.3092149794101715,4.4679900383926e-06
153,5.102550000000001,0.036293186247348785,-0.21782100200653076,0.31150010228157043,0.03629610687494278,-0.21782055497169495,0.311496764421463,4.457714112504618e-06
154,5.1359,0.034439582377672195,-0.21826171875,0.3137891888618469,0.034442268311977386,-0.21826103329658508,0.3137858211994171,4.361793344287435e-06
155,5.169250000000001,0.032585375010967255,-0.2186976820230484,0.31608492136001587,0.03258829936385155,-0.21869686245918274,0.3160814642906189,4.601614364219131e-06
156,5.2026,0.030729424208402634,-0.21912740170955658,0.3183867931365967,0.03073231317102909,-0.2191266119480133,0.31838327646255493,4.619179890141822e-06
157,5.235950000000001,0.028870053589344025,-0.21954938769340515,0.3206937313079834,0.028873000293970108,-0.21954870223999023,0.3206902742385864,4.593935500452062e-06
158,5.2693,0.027005404233932495,-0.21996264159679413,0.323005348443985,0.027008146047592163,-0.21996210515499115,0.3230019807815552,4.37566723121563e-06
159,5.302650000000001,0.02513398788869381,-0.2203657478094101,0.32532086968421936,0.025136876851320267,-0.22036519646644592,0.3253173232078552,4.6073396333667915e-06
160,5.336,0.023254230618476868,-0.220757395029068,0.32763898372650146,0.02325691096484661,-0.2207568883895874,0.3276355266571045,4.4036655708623584e-06
161,5.369350000000001,0.0213642455637455,-0.2211368978023529,0.32995933294296265,0.021367017179727554,-0.22113633155822754,0.3299558758735657,4.4669695853372104e-06
162,5.402700000000001,0.019462160766124725,-0.22150324285030365,0.33228087425231934,0.019464917480945587,-0.22150275111198425,0.33227747678756714,4.4027319745509885e-06
163,5.436050000000001,0.017546582967042923,-0.2218552976846695,0.3346026539802551,0.017549339681863785,-0.2218547910451889,0.33459901809692383,4.590839580487227e-06
164,5.469400000000001,0.015615438111126423,-0.22219255566596985,0.3369234800338745,0.015618223696947098,-0.2221919745206833,0.33692002296447754,4.477560196392005e-06
165,5.502750000000001,0.013666846789419651,-0.22251424193382263,0.3392426073551178,0.01366971991956234,-0.22251377999782562,0.33923906087875366,4.5875653995608445e-06
166,5.536100000000001,0.011699412018060684,-0.22282001376152039,0.3415590524673462,0.011702291667461395,-0.2228197157382965,0.341555655002594,4.463626737560844e-06
167,5.569450000000001,0.00971103273332119,-0.22310934960842133,0.34387150406837463,0.009713935665786266,-0.22310878336429596,0.3438680171966553,4.572299530991586e-06
168,5.602800000000001,0.0076997852884233,-0.2233818769454956,0.346179336309433,0.007702903356403112,-0.22338151931762695,0.3461757302284241,4.780592462338973e-06
169,5.636150000000001,0.005664151161909103,-0.2236374318599701,0.3484809994697571,0.0056673455983400345,-0.22363701462745667,0.3484775125980377,4.747292223328259e-06
170,5.669500000000001,0.0036025093868374825,-0.2238757610321045,0.35077574849128723,0.003605810459703207,-0.22387538850307465,0.35077232122421265,4.773051387019223e-06
171,5.702850000000001,0.0015128059312701225,-0.2240971028804779,0.3530622124671936,0.0015159416943788528,-0.2240968495607376,0.3530588746070862,4.5867732296756e-06
172,5.736200000000001,-0.0006069028750061989,-0.2243013083934784,0.355339378118515,-0.0006037205457687378,-0.2243010699748993,0.35533595085144043,4.682971393776825e-06
173,5.769550000000001,-0.002758108079433441,-0.22448870539665222,0.35760611295700073,-0.0027549024671316147,-0.22448845207691193,0.35760289430618286,4.5497072278521955e-06
174,5.802900000000001,-0.004942538216710091,-0.2246595323085785,0.35986149311065674,-0.004939071834087372,-0.22465920448303223,0.35985809564590454,4.864775746682426e-06
175,5.836250000000001,-0.007161509245634079,-0.22481408715248108,0.3621041774749756,-0.007158265449106693,-0.224813774228096,0.3621008098125458,4.686286956712138e-06
176,5.869600000000001,-0.009417193941771984,-0.22495286166667938,0.364332914352417,-0.00941387563943863,-0.22495266795158386,0.3643294870853424,4.774391527462285e-06
177,5.902950000000001,-0.011710906401276588,-0.22507663071155548,0.3665469288825989,-0.011707330122590065,-0.22507646679878235,0.36654362082481384,4.874410933553008e-06
178,5.936300000000001,-0.014044397510588169,-0.22518596053123474,0.3687446117401123,-0.014040689915418625,-0.22518572211265564,0.368741512298584,4.838351287617115e-06
179,5.969650000000001,-0.01641879230737686,-0.2252814918756485,0.3709253668785095,-0.016415361315011978,-0.22528159618377686,0.3709222674369812,4.624837856681552e-06
