run_label,frame,time_s,phase,target_to_rope_min_xy_m,gripper_center_to_rope_min_xy_m,active_surface_to_rope_particle_xy_m,rope_particle_x,rope_particle_y,active_surface_x,active_surface_y,target_x,target_y,gripper_center_x,gripper_center_y
c12_direct_baseline,31,1.0338500000000002,unknown,0.022891158238053322,0.022892087697982788,0.012312954291701317,0.023821471258997917,-0.2314671128988266,0.01433071680366993,-0.23931150138378143,-0.034600257873535156,-0.21752774715423584,-0.03460017964243889,-0.21752946078777313
c12_direct_baseline,32,1.0672000000000001,unknown,0.022426877170801163,0.022427598014473915,0.012932773679494858,0.023827938362956047,-0.23156195878982544,0.013330399990081787,-0.2391156554222107,-0.03478532284498215,-0.21633967757225037,-0.03478501737117767,-0.21634149551391602
c12_direct_baseline,33,1.1005500000000001,unknown,0.022042229771614075,0.022042958065867424,0.013640291057527065,0.023851582780480385,-0.23167172074317932,0.012284018099308014,-0.2389000654220581,-0.034995488822460175,-0.21514400839805603,-0.034995295107364655,-0.21514582633972168
c12_direct_baseline,34,1.1339000000000001,unknown,0.021748635917901993,0.021749036386609077,0.014400697313249111,0.023856792598962784,-0.231808602809906,0.011192665435373783,-0.23866425454616547,-0.035230860114097595,-0.21394065022468567,-0.035230450332164764,-0.21394237875938416
c12_direct_baseline,35,1.1672500000000001,unknown,0.02154581993818283,0.021546175703406334,0.015235002152621746,0.023857848718762398,-0.2319544106721878,0.010057168081402779,-0.23840782046318054,-0.03549054265022278,-0.21272927522659302,-0.035490117967128754,-0.21273118257522583
c12_direct_baseline,36,1.2006000000000001,unknown,0.021447865292429924,0.02144804038107395,0.008798899129033089,0.015980105847120285,-0.23293536901474,0.008878421038389206,-0.23813024163246155,-0.03577432408928871,-0.2115103006362915,-0.035773903131484985,-0.2115119993686676
c12_direct_baseline,37,1.23395,unknown,0.021449938416481018,0.021449966356158257,0.009565716609358788,0.015953604131937027,-0.23306912183761597,0.007657576352357864,-0.23783135414123535,-0.03608167916536331,-0.21028324961662292,-0.03608119115233421,-0.2102850377559662
c12_direct_baseline,38,1.2673,unknown,0.02154095470905304,0.021540818735957146,0.010495091788470745,0.015953276306390762,-0.23317474126815796,0.006395688280463219,-0.2375105768442154,-0.03641202300786972,-0.20904824137687683,-0.036411456763744354,-0.20905013382434845
c12_direct_baseline,39,1.30065,unknown,0.021746167913079262,0.021745732054114342,0.011552692390978336,0.015982305631041527,-0.23330684006214142,0.00509372353553772,-0.2371673434972763,-0.03676497936248779,-0.20780515670776367,-0.036764249205589294,-0.20780694484710693
c12_direct_baseline,40,1.334,unknown,0.02205614559352398,0.02205583080649376,0.01270400919020176,0.015996892005205154,-0.23341503739356995,0.00375259667634964,-0.2368016391992569,-0.037139713764190674,-0.20655405521392822,-0.03713920712471008,-0.20655596256256104
c12_direct_baseline,41,1.3673500000000003,unknown,0.022461004555225372,0.02246067486703396,0.013963627628982067,0.016036326065659523,-0.23353159427642822,0.0023732008412480354,-0.2364128977060318,-0.03753633797168732,-0.20529481768608093,-0.037535928189754486,-0.20529678463935852
c12_direct_baseline,42,1.4007000000000003,unknown,0.022975020110607147,0.0229742880910635,0.015280499123036861,0.016058120876550674,-0.23366406559944153,0.0009572962298989296,-0.23600046336650848,-0.03795398771762848,-0.20402729511260986,-0.03795328736305237,-0.2040291428565979
c12_direct_baseline,43,1.4340500000000003,unknown,0.02358238771557808,0.023581670597195625,0.016667045652866364,0.016076872125267982,-0.23378503322601318,-0.0004949187859892845,-0.23556441068649292,-0.038392167538404465,-0.20275145769119263,-0.0383915901184082,-0.20275340974330902
c12_direct_baseline,44,1.4674000000000003,unknown,0.024272877722978592,0.024271780624985695,0.013625005260109901,0.010127641260623932,-0.2288590669631958,-0.0019818805158138275,-0.23510408401489258,-0.03885072469711304,-0.20146748423576355,-0.0388498418033123,-0.2014692723751068
c12_direct_baseline,45,1.5007500000000003,unknown,0.025050871074199677,0.025050019845366478,0.014834944158792496,0.01020202785730362,-0.22894012928009033,-0.0035028448328375816,-0.23461921513080597,-0.039328377693891525,-0.20017477869987488,-0.03932785615324974,-0.20017673075199127
c12_direct_baseline,46,1.5341000000000002,unknown,0.025911550968885422,0.025910552591085434,0.014675639569759369,0.008325773291289806,-0.22808513045310974,-0.005056406371295452,-0.23410938680171967,-0.039825428277254105,-0.19887381792068481,-0.03982481360435486,-0.19887563586235046
c12_direct_baseline,47,1.5674500000000002,unknown,0.026848530396819115,0.026847444474697113,0.011444620788097382,0.002948467619717121,-0.22732874751091003,-0.006641659885644913,-0.23357445001602173,-0.040340960025787354,-0.19756411015987396,-0.04034037888050079,-0.19756612181663513
c12_direct_baseline,48,1.6008000000000002,unknown,0.02786133624613285,0.027859922498464584,0.011510401032865047,0.0003948474768549204,-0.225422665476799,-0.008257492445409298,-0.23301386833190918,-0.040874890983104706,-0.19624602794647217,-0.04087401181459427,-0.19624793529510498
c12_direct_baseline,49,1.6341500000000002,unknown,0.028905408456921577,0.028904052451252937,0.012494232505559921,0.00046962412307038903,-0.2254616767168045,-0.009902780875563622,-0.23242723941802979,-0.04142584279179573,-0.19491882622241974,-0.04142516478896141,-0.19492095708847046
c12_direct_baseline,50,1.6675000000000002,unknown,0.030097268521785736,0.030095776543021202,0.013734095729887486,0.00064900703728199,-0.22555652260780334,-0.011576562188565731,-0.23181438446044922,-0.04199427366256714,-0.19358322024345398,-0.04199345409870148,-0.19358518719673157
c12_direct_baseline,51,1.7008500000000002,unknown,0.03140804171562195,0.03140638396143913,0.015472060069441795,0.0010871771955862641,-0.22542700171470642,-0.01327756978571415,-0.23117493093013763,-0.04257911816239357,-0.19223858416080475,-0.04257819429039955,-0.19224059581756592
c12_direct_baseline,52,1.7342000000000002,unknown,0.032439108937978745,0.03243786096572876,0.017590565606951714,0.0017355636227875948,-0.22510646283626556,-0.0150049589574337,-0.23050858080387115,-0.0431799590587616,-0.19088482856750488,-0.043179113417863846,-0.19088703393936157
c12_direct_baseline,53,1.7675500000000002,unknown,0.03353644907474518,0.03353513777256012,0.019616756588220596,0.0022079579066485167,-0.22480237483978271,-0.016757555305957794,-0.22981500625610352,-0.043796464800834656,-0.18952225148677826,-0.0437956228852272,-0.18952447175979614
c12_direct_baseline,54,1.8009000000000002,unknown,0.03475725278258324,0.03475552424788475,0.02168048731982708,0.002676749601960182,-0.2246035635471344,-0.01853366568684578,-0.2290937602519989,-0.044427938759326935,-0.1881505846977234,-0.04442666843533516,-0.18815258145332336
c12_direct_baseline,55,1.8342500000000002,unknown,0.036366064101457596,0.036364469677209854,0.023585882037878036,0.0029479791410267353,-0.22456684708595276,-0.020333360880613327,-0.22834481298923492,-0.04507386311888695,-0.18676955997943878,-0.04507279768586159,-0.18677164614200592
c12_direct_baseline,56,1.8676000000000004,unknown,0.03795383870601654,0.03795235976576805,0.020803287625312805,-0.005771684926003218,-0.21472837030887604,-0.022229395806789398,-0.22745317220687866,-0.04573381692171097,-0.1853792667388916,-0.04573296383023262,-0.18538153171539307
c12_direct_baseline,57,1.9009500000000004,unknown,0.039275798946619034,0.039274122565984726,0.021796727553009987,-0.00598100246861577,-0.21449388563632965,-0.023997243493795395,-0.22676223516464233,-0.04640757665038109,-0.18397954106330872,-0.046406496316194534,-0.18398165702819824
c12_direct_baseline,58,1.9343000000000004,unknown,0.040616121143102646,0.04061431437730789,0.023189911618828773,-0.0057951919734478,-0.21430008113384247,-0.025859154760837555,-0.22592803835868835,-0.04709416627883911,-0.18257033824920654,-0.04709295928478241,-0.1825723797082901
c12_direct_baseline,59,1.9676500000000003,unknown,0.041928160935640335,0.04192638397216797,0.02453584223985672,-0.005679547321051359,-0.2143249660730362,-0.02773994207382202,-0.22506491839885712,-0.047793254256248474,-0.18115141987800598,-0.04779214784502983,-0.1811535358428955
c12_direct_baseline,60,2.0010000000000003,unknown,0.04318998008966446,0.0431881919503212,0.025042982771992683,-0.008935763500630856,-0.20985180139541626,-0.030495770275592804,-0.22259217500686646,-0.048504412174224854,-0.17972278594970703,-0.04850338399410248,-0.17972499132156372
c12_direct_baseline,61,2.0343500000000003,unknown,0.04444103688001633,0.04443914070725441,0.025768620893359184,-0.009014529176056385,-0.21006347239017487,-0.031520090997219086,-0.22261422872543335,-0.04922742396593094,-0.17828437685966492,-0.049226365983486176,-0.17828665673732758
c12_direct_baseline,62,2.0677000000000003,unknown,0.04575290158390999,0.04575077444314957,0.026329554617404938,-0.009020096622407436,-0.21012243628501892,-0.03237728029489517,-0.22227510809898376,-0.04996137320995331,-0.1768360435962677,-0.04996003955602646,-0.1768382042646408
c12_direct_baseline,63,2.1010500000000003,unknown,0.047114089131355286,0.04711216688156128,0.026936311274766922,-0.00899326242506504,-0.21018558740615845,-0.03353280574083328,-0.22129304707050323,-0.05070586875081062,-0.1753774881362915,-0.050704874098300934,-0.17537978291511536
c12_direct_baseline,64,2.1344000000000003,unknown,0.048519499599933624,0.04851747676730156,0.027632230892777443,-0.011356868781149387,-0.20399703085422516,-0.03620123863220215,-0.21609237790107727,-0.05146060883998871,-0.17390891909599304,-0.05145948380231857,-0.17391112446784973
c12_direct_baseline,65,2.1677500000000003,unknown,0.04996136948466301,0.049959320574998856,0.028200965374708176,-0.01130275521427393,-0.2040281593799591,-0.03688295558094978,-0.21590030193328857,-0.05222523957490921,-0.17242997884750366,-0.05222409963607788,-0.17243215441703796
c12_direct_baseline,66,2.2011000000000003,unknown,0.05134846270084381,0.05135006830096245,0.028775503858923912,-0.011248311959207058,-0.2040531486272812,-0.03756973147392273,-0.21568123996257782,-0.05293680354952812,-0.17099866271018982,-0.05293850600719452,-0.17099839448928833
c12_direct_baseline,67,2.2344500000000003,unknown,0.0503242127597332,0.05032605305314064,0.028730811551213264,-0.011189386248588562,-0.2040831446647644,-0.03768118843436241,-0.2152026742696762,-0.05182671546936035,-0.17126832902431488,-0.05182866007089615,-0.17126800119876862
c12_direct_baseline,68,2.2678000000000003,unknown,0.049295779317617416,0.04929741472005844,0.028663819655776024,-0.011125336401164532,-0.20411226153373718,-0.03775700554251671,-0.21471267938613892,-0.05071019381284714,-0.1715455800294876,-0.050711825489997864,-0.1715451180934906
c12_direct_baseline,69,2.3011500000000003,unknown,0.04825694113969803,0.04825859144330025,0.028571700677275658,-0.011061768978834152,-0.20413392782211304,-0.0377996601164341,-0.2142050415277481,-0.04958635941147804,-0.17183011770248413,-0.04958799481391907,-0.17182964086532593
c12_direct_baseline,70,2.3345000000000002,unknown,0.04721922427415848,0.04722100868821144,0.028456727042794228,-0.010992387309670448,-0.204162135720253,-0.03780451416969299,-0.21369603276252747,-0.04845583438873291,-0.17212224006652832,-0.048457689583301544,-0.17212185263633728
c12_direct_baseline,71,2.3678500000000002,unknown,0.04617514833807945,0.046176884323358536,0.028319235891103745,-0.010919180698692799,-0.20418578386306763,-0.0377734936773777,-0.21317605674266815,-0.04731842875480652,-0.17242205142974854,-0.04732019454240799,-0.17242160439491272
c12_direct_baseline,72,2.4012000000000002,unknown,0.04511882737278938,0.045120611786842346,0.028154969215393066,-0.010848350822925568,-0.20420405268669128,-0.03770839795470238,-0.21264444291591644,-0.04617421329021454,-0.17272955179214478,-0.046176157891750336,-0.1727292835712433
c12_direct_baseline,73,2.43455,unknown,0.04404814913868904,0.044049885123968124,0.027961354702711105,-0.010782284662127495,-0.20421618223190308,-0.037608802318573,-0.2121013104915619,-0.04502306133508682,-0.17304500937461853,-0.0450248196721077,-0.17304453253746033
c12_direct_baseline,74,2.4679,unknown,0.042962729930877686,0.04296458140015602,0.02773885801434517,-0.01072146836668253,-0.20422212779521942,-0.03747529909014702,-0.2115485668182373,-0.04386516660451889,-0.17336857318878174,-0.0438670814037323,-0.17336811125278473
c12_direct_baseline,75,2.50125,unknown,0.04186534136533737,0.0418669730424881,0.027488084509968758,-0.010664005763828754,-0.20422333478927612,-0.03730631619691849,-0.2109895795583725,-0.04270068556070328,-0.17370033264160156,-0.04270227253437042,-0.1736997663974762
c12_direct_baseline,76,2.5346,unknown,0.04076146334409714,0.040763478726148605,0.027213498950004578,-0.01060615386813879,-0.20422087609767914,-0.03710225969552994,-0.21042820811271667,-0.04152906313538551,-0.1740403175354004,-0.04153115302324295,-0.1740398108959198
c12_direct_baseline,77,2.56795,unknown,0.03966116905212402,0.03966289758682251,0.026920706033706665,-0.0105378907173872,-0.2042239010334015,-0.03685850650072098,-0.20987629890441895,-0.0403512641787529,-0.1743888407945633,-0.04035300761461258,-0.1743883192539215
c12_direct_baseline,78,2.6013,unknown,0.03854137286543846,0.03854312002658844,0.026596471667289734,-0.010476692579686642,-0.20421889424324036,-0.03657958656549454,-0.20931902527809143,-0.039166390895843506,-0.17474588751792908,-0.03916800022125244,-0.17474514245986938
c12_direct_baseline,79,2.63465,unknown,0.037354953587055206,0.03735670819878578,0.026226717978715897,-0.01045305747538805,-0.2041415274143219,-0.03627632185816765,-0.20872406661510468,-0.037974774837493896,-0.175111323595047,-0.037976641207933426,-0.17511090636253357
c12_direct_baseline,80,2.668,unknown,0.034116633236408234,0.034118421375751495,0.025008687749505043,-0.01142883114516735,-0.20176826417446136,-0.035304225981235504,-0.20921137928962708,-0.0367768257856369,-0.1754859983921051,-0.036778561770915985,-0.17548537254333496
c12_direct_baseline,81,2.7013500000000006,unknown,0.03344569727778435,0.03344752639532089,0.025577647611498833,-0.01072966493666172,-0.20152896642684937,-0.0350588820874691,-0.20942233502864838,-0.035572223365306854,-0.17586950957775116,-0.03557397797703743,-0.17586883902549744
c12_direct_baseline,82,2.7347000000000006,unknown,0.03306271508336067,0.03306449204683304,0.025420507416129112,-0.010393141768872738,-0.2022658735513687,-0.03471607714891434,-0.20965485274791718,-0.034360986202955246,-0.1762619912624359,-0.034362759441137314,-0.17626142501831055
c12_direct_baseline,83,2.7680500000000006,unknown,0.03197382763028145,0.031975749880075455,0.025194352492690086,-0.010375898331403732,-0.20226474106311798,-0.034398309886455536,-0.20985941588878632,-0.03314322978258133,-0.17666366696357727,-0.0331449881196022,-0.17666281759738922
c12_direct_baseline,84,2.8014000000000006,unknown,0.031086228787899017,0.03108815662562847,0.02522912435233593,-0.009926171973347664,-0.20223049819469452,-0.03388216346502304,-0.21014373004436493,-0.0319189690053463,-0.17707467079162598,-0.03192087635397911,-0.17707401514053345
c12_direct_baseline,85,2.8347500000000005,unknown,0.030149472877383232,0.03015134483575821,0.025263963267207146,-0.00954428967088461,-0.2021457701921463,-0.033425383269786835,-0.2103896290063858,-0.030688466504216194,-0.17749521136283875,-0.030690282583236694,-0.17749452590942383
c12_direct_baseline,86,2.8681000000000005,unknown,0.029176780954003334,0.029178699478507042,0.02523505687713623,-0.009213712997734547,-0.20210064947605133,-0.03296520188450813,-0.21062560379505157,-0.02945135161280632,-0.1779252588748932,-0.029453054070472717,-0.17792433500289917
c12_direct_baseline,87,2.9014500000000005,unknown,0.028228724375367165,0.028230514377355576,0.025219101458787918,-0.00885010790079832,-0.2020900994539261,-0.03249714523553848,-0.21085484325885773,-0.028208017349243164,-0.1783648133277893,-0.028209809213876724,-0.17836421728134155
c12_direct_baseline,88,2.9348000000000005,unknown,0.027380183339118958,0.0273820199072361,0.02531755156815052,-0.00836675614118576,-0.20204508304595947,-0.03201790899038315,-0.2110784351825714,-0.026958312839269638,-0.17881450057029724,-0.026959992945194244,-0.17881368100643158
c12_direct_baseline,89,2.9681500000000005,unknown,0.02650957554578781,0.02651156298816204,0.024951772764325142,-0.0068202209658920765,-0.20859530568122864,-0.031632423400878906,-0.21123073995113373,-0.025702310726046562,-0.1792740523815155,-0.025704262778162956,-0.1792733371257782
c12_direct_baseline,90,3.0015000000000005,unknown,0.025610163807868958,0.02561214566230774,0.024908695369958878,-0.006377969402819872,-0.20860369503498077,-0.03112395852804184,-0.21144607663154602,-0.024440139532089233,-0.17974363267421722,-0.024442007765173912,-0.17974281311035156
c12_direct_baseline,91,3.0348500000000005,unknown,0.024703163653612137,0.024705084040760994,0.024863407015800476,-0.005932466126978397,-0.20861852169036865,-0.03060995042324066,-0.2116534411907196,-0.02317184954881668,-0.18022331595420837,-0.02317366562783718,-0.1802225261926651
c12_direct_baseline,92,3.0682000000000005,unknown,0.023780761286616325,0.023782730102539062,0.024811426177620888,-0.00549353938549757,-0.20862767100334167,-0.030094889923930168,-0.21184952557086945,-0.02189735136926174,-0.18071338534355164,-0.021899325773119926,-0.1807127147912979
c12_direct_baseline,93,3.1015500000000005,unknown,0.022871289402246475,0.022873224690556526,0.024764910340309143,-0.005038138013333082,-0.20866115391254425,-0.029571646824479103,-0.21203868091106415,-0.02061682567000389,-0.18121400475502014,-0.020618796348571777,-0.18121337890625
c12_direct_baseline,94,3.1349000000000005,unknown,0.022013476118445396,0.022015433758497238,0.024750402197241783,-0.004533486440777779,-0.2087535560131073,-0.029039833694696426,-0.21222074329853058,-0.019330115988850594,-0.1817251443862915,-0.01933201588690281,-0.18172438442707062
c12_direct_baseline,95,3.1682500000000005,unknown,0.021143799647688866,0.02114565670490265,0.024730978533625603,-0.004032008815556765,-0.20882800221443176,-0.02850489318370819,-0.21239160001277924,-0.018037792295217514,-0.18224692344665527,-0.018039435148239136,-0.18224599957466125
c12_direct_baseline,96,3.2016000000000004,unknown,0.020230844616889954,0.02023283578455448,0.02469262294471264,-0.003551195841282606,-0.2088676393032074,-0.02796761319041252,-0.2125505954027176,-0.0167394932359457,-0.18277980387210846,-0.016741320490837097,-0.18277889490127563
c12_direct_baseline,97,3.2349500000000004,unknown,0.019319400191307068,0.01932135410606861,0.02465742826461792,-0.0030560754239559174,-0.20891447365283966,-0.02742086537182331,-0.21270205080509186,-0.01543516106903553,-0.18332326412200928,-0.015437058173120022,-0.1833224892616272
c12_direct_baseline,98,3.2683000000000004,unknown,0.018411356955766678,0.01841321587562561,0.02462584339082241,-0.0025475339498370886,-0.20896659791469574,-0.02686602622270584,-0.21284514665603638,-0.014125244691967964,-0.18387797474861145,-0.014127048663794994,-0.18387722969055176
c12_direct_baseline,99,3.3016500000000004,unknown,0.017500469461083412,0.017502540722489357,0.02459464967250824,-0.0020305048674345016,-0.2090184986591339,-0.026304274797439575,-0.21297840774059296,-0.012809454463422298,-0.18444401025772095,-0.012811414897441864,-0.18444311618804932
c12_direct_baseline,100,3.3350000000000004,unknown,0.01658540591597557,0.016587549820542336,0.024563508108258247,-0.0015054034302011132,-0.20906773209571838,-0.02573542296886444,-0.2131015956401825,-0.011488106101751328,-0.1850212812423706,-0.011490143835544586,-0.1850203573703766
c12_direct_baseline,101,3.3683500000000004,unknown,0.01567683182656765,0.015678903087973595,0.024541938677430153,-0.0009629738051444292,-0.20911262929439545,-0.025159846991300583,-0.21321362257003784,-0.010161357000470161,-0.18561002612113953,-0.010163236409425735,-0.18560902774333954
c12_direct_baseline,102,3.4017000000000004,unknown,0.014787297695875168,0.014789230190217495,0.02454543486237526,-0.00038180267438292503,-0.20917853713035583,-0.02457616850733757,-0.21331508457660675,-0.00882904976606369,-0.18621036410331726,-0.00883057527244091,-0.18620917201042175
c12_direct_baseline,103,3.4350500000000004,unknown,0.01390556339174509,0.013907711021602154,0.024098658934235573,0.025956977158784866,-0.1112988293170929,0.004478074610233307,-0.12222595512866974,-0.007491011172533035,-0.1868222951889038,-0.007492988836020231,-0.18682128190994263
c12_direct_baseline,104,3.4684000000000004,unknown,0.013007698580622673,0.013009795919060707,0.0234462171792984,0.027096407487988472,-0.11102253198623657,0.0069259339943528175,-0.122975654900074,-0.006147734820842743,-0.18744614720344543,-0.0061495378613471985,-0.1874450147151947
