run_label,frame,time_s,phase,target_x,target_y,target_z,gripper_center_x,gripper_center_y,gripper_center_z,left_finger_center_x,left_finger_center_y,left_finger_center_z,right_finger_center_x,right_finger_center_y,right_finger_center_z,target_to_gripper_center_m,target_to_left_finger_center_m,target_to_right_finger_center_m,target_to_any_finger_box_surface_m,target_to_left_finger_box_surface_m,target_to_right_finger_box_surface_m
c12_direct_baseline,0,0.0,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,1,0.033350000000000005,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,2,0.06670000000000001,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,3,0.10005000000000001,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,4,0.13340000000000002,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,5,0.16675,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,6,0.20010000000000003,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,7,0.23345000000000005,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,8,0.26680000000000004,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,9,0.30015000000000003,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,10,0.3335,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,11,0.36685000000000006,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,12,0.40020000000000006,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,13,0.43355000000000005,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,14,0.4669000000000001,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,15,0.5002500000000001,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,16,0.5336000000000001,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,17,0.5669500000000001,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,18,0.6003000000000001,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,19,0.63365,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,20,0.667,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,21,0.7003500000000001,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,22,0.7337000000000001,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,23,0.7670500000000001,unknown,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,-0.034054070711135864,-0.22564688324928284,0.38543087244033813,0.003470156341791153,-0.23949527740478516,0.3858232796192169,-0.07157829403877258,-0.2117985039949417,0.38503846526145935,0.0,0.03999999538064003,0.03999998793005943,0.042401038110256195,0.042401041835546494,0.042401038110256195
c12_direct_baseline,24,0.8004000000000001,unknown,-0.03405381739139557,-0.22563335299491882,0.3854042887687683,-0.03405393660068512,-0.22563514113426208,0.38540762662887573,0.003467351198196411,-0.2394915521144867,0.3857974112033844,-0.07157522439956665,-0.21177873015403748,0.38501784205436707,3.7885304209339665e-06,0.04000052809715271,0.039999447762966156,0.04240047559142113,0.04240155220031738,0.04240047559142113
c12_direct_baseline,25,0.8337500000000001,unknown,-0.03404881805181503,-0.22449764609336853,0.38318511843681335,-0.034048713743686676,-0.22449922561645508,0.3831883668899536,0.003184746950864792,-0.23911593854427338,0.3833301067352295,-0.07128217071294785,-0.20988249778747559,0.38304662704467773,3.6136161725153215e-06,0.04000067338347435,0.039999302476644516,0.042400337755680084,0.04240170121192932,0.042400337755680084
c12_direct_baseline,26,0.8671000000000001,unknown,-0.03407210484147072,-0.22335441410541534,0.3809593617916107,-0.034072041511535645,-0.2233562171459198,0.38096269965171814,0.0028571784496307373,-0.2387257218360901,0.3808594346046448,-0.07100126147270203,-0.2079867124557495,0.3810659646987915,3.7942425024084514e-06,0.04000074043869972,0.039999254047870636,0.04240028187632561,0.042401768267154694,0.04240028187632561
c12_direct_baseline,27,0.9004500000000001,unknown,-0.03412352502346039,-0.2222040295600891,0.3787280023097992,-0.03412337973713875,-0.22220578789710999,0.3787314295768738,0.002485416829586029,-0.2383202463388443,0.378386527299881,-0.07073217630386353,-0.20609131455421448,0.3790763318538666,3.854739588859957e-06,0.0400007963180542,0.03999917581677437,0.04240020364522934,0.04240182042121887,0.04240020364522934
c12_direct_baseline,28,0.9338000000000002,unknown,-0.034202344715595245,-0.22104614973068237,0.37649157643318176,-0.03420222923159599,-0.22104790806770325,0.3764948844909668,0.002070225775241852,-0.2378992885351181,0.37591204047203064,-0.07047468423843384,-0.20419654250144958,0.37707772850990295,3.7481104300240986e-06,0.0400007925927639,0.03999919444322586,0.04240022227168083,0.04240183159708977,0.04240022227168083
c12_direct_baseline,29,0.9671500000000002,unknown,-0.03430839255452156,-0.21988095343112946,0.374250590801239,-0.034308239817619324,-0.21988263726234436,0.3742539584636688,0.0016121827065944672,-0.23746258020401,0.37343719601631165,-0.07022866606712341,-0.2023026943206787,0.375070720911026,3.768257784031448e-06,0.040000785142183304,0.03999917581677437,0.04240018129348755,0.04240180924534798,0.04240018129348755
c12_direct_baseline,30,1.0005000000000002,unknown,-0.034441348165273666,-0.21870814263820648,0.3720054626464844,-0.03444089740514755,-0.21870987117290497,0.37200891971588135,0.0011121034622192383,-0.23700982332229614,0.37096256017684937,-0.06999389827251434,-0.2004099190235138,0.37305527925491333,3.8913167372811586e-06,0.04000108689069748,0.03999888524413109,0.04239990934729576,0.042402107268571854,0.04239990934729576
c12_direct_baseline,31,1.0338500000000002,unknown,-0.034600257873535156,-0.21752774715423584,0.36975711584091187,-0.03460017964243889,-0.21752946078777313,0.3697604537010193,0.0005702599883079529,-0.23654058575630188,0.3684890866279602,-0.06977061927318573,-0.19851833581924438,0.37103182077407837,3.7528616303461604e-06,0.04000076651573181,0.03999921306967735,0.04240023344755173,0.042401790618896484,0.04240023344755173
c12_direct_baseline,32,1.0672000000000001,unknown,-0.03478532284498215,-0.21633967757225037,0.3675055205821991,-0.03478501737117767,-0.21634149551391602,0.36750900745391846,-1.1991709470748901e-05,-0.23605471849441528,0.36601758003234863,-0.0695580393075943,-0.19662825763225555,0.3690004348754883,3.944172931369394e-06,0.04000101611018181,0.03999895974993706,0.04239998385310173,0.04240204021334648,0.04239998385310173
c12_direct_baseline,33,1.1005500000000001,unknown,-0.034995488822460175,-0.21514400839805603,0.36525195837020874,-0.034995295107364655,-0.21514582633972168,0.36525529623031616,-0.0006342567503452301,-0.2355518639087677,0.36354899406433105,-0.06935633718967438,-0.19473977386951447,0.36696159839630127,3.8057519304857124e-06,0.04000093787908554,0.03999904543161392,0.04240008071064949,0.04240196570754051,0.04240008071064949
c12_direct_baseline,34,1.1339000000000001,unknown,-0.035230860114097595,-0.21394065022468567,0.3629962205886841,-0.035230450332164764,-0.21394237875938416,0.36299967765808105,-0.0012956634163856506,-0.23503170907497406,0.3610839247703552,-0.06916523724794388,-0.19285306334495544,0.3649154305458069,3.8867829061928205e-06,0.04000109061598778,0.039998896420001984,0.042399920523166656,0.04240211471915245,0.042399920523166656
c12_direct_baseline,35,1.1672500000000001,unknown,-0.03549054265022278,-0.21272927522659302,0.36073940992355347,-0.035490117967128754,-0.21273118257522583,0.3607427477836609,-0.0019955523312091827,-0.23449401557445526,0.35862329602241516,-0.06898468732833862,-0.1909683495759964,0.3628621995449066,3.8677699194522575e-06,0.04000120237469673,0.039998773485422134,0.04239979013800621,0.042402222752571106,0.04239979013800621
c12_direct_baseline,36,1.2006000000000001,unknown,-0.03577432408928871,-0.2115103006362915,0.3584815263748169,-0.035773903131484985,-0.2115119993686676,0.35848498344421387,-0.002733219414949417,-0.23393838107585907,0.356167733669281,-0.06881459057331085,-0.18908561766147614,0.36080223321914673,3.874819412885699e-06,0.04000108689069748,0.03999888896942139,0.042399924248456955,0.042402103543281555,0.042399924248456955
c12_direct_baseline,37,1.23395,unknown,-0.03608167916536331,-0.21028324961662292,0.356223464012146,-0.03608119115233421,-0.2102850377559662,0.3562268912792206,-0.0035077258944511414,-0.2333647757768631,0.3537180423736572,-0.06865465641021729,-0.18720531463623047,0.35873574018478394,3.896377620549174e-06,0.04000120609998703,0.039998769760131836,0.04239979013800621,0.042402226477861404,0.04239979013800621
c12_direct_baseline,38,1.2673,unknown,-0.03641202300786972,-0.20904824137687683,0.3539654612541199,-0.036411456763744354,-0.20905013382434845,0.3539687693119049,-0.0043182373046875,-0.2327728271484375,0.3512747287750244,-0.06850467622280121,-0.1853274405002594,0.3566628098487854,3.852951522276271e-06,0.040001336485147476,0.03999863192439079,0.04239964857697487,0.04240235686302185,0.04239964857697487
c12_direct_baseline,39,1.30065,unknown,-0.03676497936248779,-0.20780515670776367,0.35170793533325195,-0.036764249205589294,-0.20780694484710693,0.35171133279800415,-0.005163960158824921,-0.23216202855110168,0.3488386869430542,-0.06836453825235367,-0.18345187604427338,0.3545839786529541,3.908111921191448e-06,0.04000142589211464,0.039998576045036316,0.042399607598781586,0.042402468621730804,0.042399607598781586
c12_direct_baseline,40,1.334,unknown,-0.037139713764190674,-0.20655405521392822,0.34945183992385864,-0.03713920712471008,-0.20655596256256104,0.34945517778396606,-0.006044227629899979,-0.23153260350227356,0.34641072154045105,-0.06823418289422989,-0.18157930672168732,0.3524996340274811,3.877624749293318e-06,0.040001317858695984,0.03999866545200348,0.04239968582987785,0.04240234196186066,0.04239968582987785
c12_direct_baseline,41,1.3673500000000003,unknown,-0.03753633797168732,-0.20529481768608093,0.34719693660736084,-0.037535928189754486,-0.20529678463935852,0.34720027446746826,-0.006958290934562683,-0.23088401556015015,0.3439909815788269,-0.06811356544494629,-0.1797095388174057,0.3504095673561096,3.895912868756568e-06,0.0400012768805027,0.03999868035316467,0.04239968582987785,0.04240228980779648,0.04239968582987785
