run_label,frame,time_s,phase,rope_center_z_m,rope_top_global_z_m,local_rope_top_z_m,target_z_m,gripper_center_z_m,active_box_center_z_m,active_box_bottom_z_m,active_box_top_z_m,active_surface_z_m,surface_to_local_rope_top_z_m,target_to_local_rope_top_z_m,gripper_center_to_local_rope_top_z_m
c12_direct_baseline,23,0.7670500000000001,unknown,0.23761671781539917,0.28477445244789124,0.27505314350128174,0.38543087244033813,0.38543087244033813,0.3407512307167053,0.3308623731136322,0.35064008831977844,0.3310089111328125,0.05595576763153076,0.1103777289390564,0.1103777289390564
c12_direct_baseline,24,0.8004000000000001,unknown,0.2376115322113037,0.28477445244789124,0.27501043677330017,0.3854042887687683,0.38540762662887573,0.340724915266037,0.33083638548851013,0.35061344504356384,0.33098188042640686,0.05597144365310669,0.11039385199546814,0.11039718985557556
c12_direct_baseline,25,0.8337500000000001,unknown,0.23760229349136353,0.28477588295936584,0.2748849391937256,0.38318511843681335,0.3831883668899536,0.3382143974304199,0.3283576965332031,0.3480710983276367,0.3284115791320801,0.05352663993835449,0.10830017924308777,0.10830342769622803
c12_direct_baseline,26,0.8671000000000001,unknown,0.23759673535823822,0.2847771942615509,0.27485865354537964,0.3809593617916107,0.38096269965171814,0.33570370078086853,0.32583749294281006,0.345569908618927,0.32583749294281006,0.05097883939743042,0.10610070824623108,0.1061040461063385
c12_direct_baseline,27,0.9004500000000001,unknown,0.2375933825969696,0.28477954864501953,0.2748439908027649,0.3787280023097992,0.3787314295768738,0.3331940770149231,0.32326364517211914,0.34312450885772705,0.32326364517211914,0.04841965436935425,0.1038840115070343,0.10388743877410889
c12_direct_baseline,28,0.9338000000000002,unknown,0.23758813738822937,0.2847813367843628,0.2748100161552429,0.37649157643318176,0.3764948844909668,0.33068618178367615,0.32069075107574463,0.34068161249160767,0.32069075107574463,0.04588073492050171,0.10168156027793884,0.10168486833572388
c12_direct_baseline,29,0.9671500000000002,unknown,0.23758269846439362,0.28478294610977173,0.2747749090194702,0.374250590801239,0.3742539584636688,0.32818132638931274,0.31812024116516113,0.33824241161346436,0.31812024116516113,0.04334533214569092,0.0994756817817688,0.09947904944419861
c12_direct_baseline,30,1.0005000000000002,unknown,0.23757626116275787,0.2847868502140045,0.2747349441051483,0.3720054626464844,0.37200891971588135,0.3256800174713135,0.3155527412891388,0.33580729365348816,0.3155527412891388,0.04081779718399048,0.09727051854133606,0.09727397561073303
c12_direct_baseline,31,1.0338500000000002,unknown,0.2375701367855072,0.28478991985321045,0.27469727396965027,0.36975711584091187,0.3697604537010193,0.3231833279132843,0.31298941373825073,0.33337724208831787,0.31298941373825073,0.038292139768600464,0.0950598418712616,0.09506317973136902
c12_direct_baseline,32,1.0672000000000001,unknown,0.23756369948387146,0.2847932279109955,0.27466046810150146,0.3675055205821991,0.36750900745391846,0.3206920623779297,0.3104311227798462,0.3309530019760132,0.3104311227798462,0.03577065467834473,0.09284505248069763,0.09284853935241699
c12_direct_baseline,33,1.1005500000000001,unknown,0.2375544011592865,0.2847972810268402,0.2745893597602844,0.36525195837020874,0.36525529623031616,0.31820717453956604,0.3078789710998535,0.32853537797927856,0.3078789710998535,0.03328961133956909,0.09066259860992432,0.09066593647003174
c12_direct_baseline,34,1.1339000000000001,unknown,0.23754554986953735,0.2848008871078491,0.27453315258026123,0.3629962205886841,0.36299967765808105,0.3157293200492859,0.3053337037563324,0.3261249363422394,0.3053337037563324,0.030800551176071167,0.08846306800842285,0.08846652507781982
c12_direct_baseline,35,1.1672500000000001,unknown,0.23753713071346283,0.2848043739795685,0.27447155117988586,0.36073940992355347,0.3607427477836609,0.31325939297676086,0.30279627442359924,0.3237225115299225,0.30279627442359924,0.02832472324371338,0.0862678587436676,0.08627119660377502
c12_direct_baseline,36,1.2006000000000001,unknown,0.23752833902835846,0.2848080098628998,0.2735317349433899,0.3584815263748169,0.35848498344421387,0.3107980489730835,0.30026745796203613,0.32132863998413086,0.30026745796203613,0.02673572301864624,0.084949791431427,0.08495324850082397
c12_direct_baseline,37,1.23395,unknown,0.2375243902206421,0.28481149673461914,0.2735214829444885,0.356223464012146,0.3562268912792206,0.30834606289863586,0.2977481484413147,0.31894397735595703,0.2977481484413147,0.024226665496826172,0.08270198106765747,0.08270540833473206
c12_direct_baseline,38,1.2673,unknown,0.23752008378505707,0.28481513261795044,0.27350229024887085,0.3539654612541199,0.3539687693119049,0.30590400099754333,0.2952389717102051,0.3165690302848816,0.2952389717102051,0.02173668146133423,0.08046317100524902,0.08046647906303406
c12_direct_baseline,39,1.30065,unknown,0.23750878870487213,0.28481850028038025,0.27343425154685974,0.35170793533325195,0.35171133279800415,0.3034726679325104,0.2927407920360565,0.31420454382896423,0.2927407920360565,0.019306540489196777,0.07827368378639221,0.07827708125114441
c12_direct_baseline,40,1.334,unknown,0.23750558495521545,0.28482162952423096,0.273429811000824,0.34945183992385864,0.34945517778396606,0.3010529577732086,0.290254682302475,0.31185123324394226,0.290254682302475,0.016824871301651,0.07602202892303467,0.07602536678314209
c12_direct_baseline,41,1.3673500000000003,unknown,0.23749475181102753,0.2848256528377533,0.2733669877052307,0.34719693660736084,0.34720027446746826,0.29864490032196045,0.28778067231178284,0.30950912833213806,0.28778067231178284,0.014413684606552124,0.07382994890213013,0.07383328676223755
c12_direct_baseline,42,1.4007000000000003,unknown,0.23748651146888733,0.28482821583747864,0.2733290195465088,0.34494414925575256,0.34494748711586,0.29624953866004944,0.2853199541568756,0.30717912316322327,0.2853199541568756,0.011990934610366821,0.07161512970924377,0.0716184675693512
c12_direct_baseline,43,1.4340500000000003,unknown,0.23748180270195007,0.2848319411277771,0.27331817150115967,0.34269362688064575,0.3426969647407532,0.29386717081069946,0.28287285566329956,0.30486148595809937,0.28287285566329956,0.009554684162139893,0.06937545537948608,0.0693787932395935
c12_direct_baseline,44,1.4674000000000003,unknown,0.2374761700630188,0.28483694791793823,0.27099040150642395,0.340445876121521,0.3404492735862732,0.29149845242500305,0.28044015169143677,0.30255675315856934,0.28044015169143677,0.009449750185012817,0.06945547461509705,0.06945887207984924
c12_direct_baseline,45,1.5007500000000003,unknown,0.2374689280986786,0.28484126925468445,0.2709697484970093,0.3382014036178589,0.33820468187332153,0.28914371132850647,0.27802222967147827,0.30026519298553467,0.27802222967147827,0.007052481174468994,0.06723165512084961,0.06723493337631226
c12_direct_baseline,46,1.5341000000000002,unknown,0.2374618500471115,0.2848459780216217,0.2706667184829712,0.3359605669975281,0.3359638750553131,0.2868037819862366,0.2756200134754181,0.29798755049705505,0.2756200134754181,0.004953294992446899,0.06529384851455688,0.06529715657234192
c12_direct_baseline,47,1.5674500000000002,unknown,0.2374526858329773,0.2848513126373291,0.269138902425766,0.3337237536907196,0.3337269425392151,0.28447872400283813,0.2732336223125458,0.2957238256931305,0.2732336223125458,0.004094719886779785,0.06458485126495361,0.0645880401134491
c12_direct_baseline,48,1.6008000000000002,unknown,0.237446129322052,0.28485631942749023,0.26701903343200684,0.33149099349975586,0.3314945101737976,0.28216928243637085,0.2708638906478882,0.2934746742248535,0.2708638906478882,0.0038448572158813477,0.06447196006774902,0.06447547674179077
c12_direct_baseline,49,1.6341500000000002,unknown,0.23743996024131775,0.2848612368106842,0.26702141761779785,0.3292631208896637,0.32926642894744873,0.279875248670578,0.2685106694698334,0.29123982787132263,0.2685106694698334,0.0014892518520355225,0.062241703271865845,0.06224501132965088
c12_direct_baseline,50,1.6675000000000002,unknown,0.23740026354789734,0.28486621379852295,0.26673179864883423,0.32704025506973267,0.32704365253448486,0.27759766578674316,0.2661750614643097,0.28902027010917664,0.2661750614643097,-0.0005567371845245361,0.06030845642089844,0.060311853885650635
c12_direct_baseline,51,1.7008500000000002,unknown,0.23734532296657562,0.28487032651901245,0.26632893085479736,0.3248228430747986,0.3248262107372284,0.27533650398254395,0.2638570964336395,0.28681591153144836,0.2638570964336395,-0.002471834421157837,0.05849391222000122,0.05849727988243103
c12_direct_baseline,52,1.7342000000000002,unknown,0.23730945587158203,0.2848726511001587,0.26618438959121704,0.32261115312576294,0.3226144015789032,0.27309203147888184,0.26155710220336914,0.28462696075439453,0.26155710220336914,-0.0046272873878479,0.0564267635345459,0.05643001198768616
c12_direct_baseline,53,1.7675500000000002,unknown,0.23730303347110748,0.2848721146583557,0.2662224769592285,0.3204052150249481,0.32040876150131226,0.2708647847175598,0.2592756748199463,0.28245389461517334,0.2592756748199463,-0.0069468021392822266,0.054182738065719604,0.05418628454208374
c12_direct_baseline,54,1.8009000000000002,unknown,0.23733268678188324,0.2848670482635498,0.2664419710636139,0.31820595264434814,0.31820929050445557,0.26865461468696594,0.2570127248764038,0.2802965044975281,0.2570127248764038,-0.009429246187210083,0.05176398158073425,0.051767319440841675
c12_direct_baseline,55,1.8342500000000002,unknown,0.2373787760734558,0.2848576307296753,0.26664865016937256,0.31601327657699585,0.31601661443710327,0.26646217703819275,0.254768967628479,0.2781553864479065,0.254768967628479,-0.011879682540893555,0.04936462640762329,0.04936796426773071
c12_direct_baseline,56,1.8676000000000004,unknown,0.23743483424186707,0.2848441004753113,0.2616262435913086,0.3138274550437927,0.31383073329925537,0.2642872929573059,0.25254425406455994,0.2760303318500519,0.25256067514419556,-0.009065568447113037,0.05220121145248413,0.05220448970794678
c12_direct_baseline,57,1.9009500000000004,unknown,0.23744994401931763,0.2848376929759979,0.26143717765808105,0.31164878606796265,0.31165194511413574,0.2621302306652069,0.25033891201019287,0.27392154932022095,0.25033891201019287,-0.011098265647888184,0.05021160840988159,0.05021476745605469
c12_direct_baseline,58,1.9343000000000004,unknown,0.2374497652053833,0.2848303020000458,0.261491596698761,0.30947747826576233,0.3094807267189026,0.259991317987442,0.24815328419208527,0.2718293368816376,0.24815328419208527,-0.01333831250667572,0.04798588156700134,0.0479891300201416
c12_direct_baseline,59,1.9676500000000003,unknown,0.23748695850372314,0.28483036160469055,0.26174378395080566,0.3073139786720276,0.30731725692749023,0.25787055492401123,0.2459874451160431,0.26975366473197937,0.2459874451160431,-0.015756338834762573,0.045570194721221924,0.04557347297668457
c12_direct_baseline,60,2.0010000000000003,unknown,0.23750829696655273,0.2848275899887085,0.26090991497039795,0.3051583766937256,0.30516165494918823,0.2557680010795593,0.24384145438671112,0.26769453287124634,0.24406224489212036,-0.016847670078277588,0.04424846172332764,0.04425173997879028
c12_direct_baseline,61,2.0343500000000003,unknown,0.23747959733009338,0.2848241925239563,0.26085442304611206,0.30301105976104736,0.30301427841186523,0.25368377566337585,0.24171549081802368,0.265652060508728,0.24305808544158936,-0.017796337604522705,0.0421566367149353,0.042159855365753174
c12_direct_baseline,62,2.0677000000000003,unknown,0.23746401071548462,0.2848404049873352,0.2608397305011749,0.30087199807167053,0.30087530612945557,0.2516179084777832,0.23960959911346436,0.26362621784210205,0.24341383576393127,-0.017425894737243652,0.040032267570495605,0.04003557562828064
c12_direct_baseline,63,2.1010500000000003,unknown,0.23745043575763702,0.2848571240901947,0.26085174083709717,0.2987416982650757,0.2987448573112488,0.24957036972045898,0.23752377927303314,0.261616975069046,0.24390403926372528,-0.016947701573371887,0.037889957427978516,0.03789311647415161
c12_direct_baseline,64,2.1344000000000003,unknown,0.23744112253189087,0.2848711311817169,0.2614128589630127,0.29662013053894043,0.2966233491897583,0.24754135310649872,0.23545823991298676,0.2596244812011719,0.24610315263271332,-0.015309706330299377,0.035207271575927734,0.035210490226745605
c12_direct_baseline,65,2.1677500000000003,unknown,0.2374323010444641,0.2848846912384033,0.26141995191574097,0.29450762271881104,0.2945106625556946,0.24553054571151733,0.23341268301010132,0.25764840841293335,0.24647125601768494,-0.01494869589805603,0.03308767080307007,0.03309071063995361
c12_direct_baseline,66,2.2011000000000003,unknown,0.237423837184906,0.2848968803882599,0.2614263892173767,0.29247015714645386,0.2924705147743225,0.25870954990386963,0.2452644556760788,0.27215462923049927,0.24684149026870728,-0.014584898948669434,0.03104376792907715,0.0310441255569458
c12_direct_baseline,67,2.2344500000000003,unknown,0.23741672933101654,0.2849072813987732,0.2614321708679199,0.2923729717731476,0.29237300157546997,0.2584967017173767,0.24506250023841858,0.27193090319633484,0.24683408439159393,-0.014598086476325989,0.03094080090522766,0.03094083070755005
c12_direct_baseline,68,2.2678000000000003,unknown,0.2374095618724823,0.2849159240722656,0.2614377737045288,0.29228317737579346,0.2922832667827606,0.24321988224983215,0.23104454576969147,0.25539523363113403,0.246823251247406,-0.014614522457122803,0.03084540367126465,0.03084549307823181
c12_direct_baseline,69,2.3011500000000003,unknown,0.23740343749523163,0.28492361307144165,0.2614437937736511,0.2922006845474243,0.29220080375671387,0.24304413795471191,0.2308550626039505,0.25523319840431213,0.24680840969085693,-0.01463538408279419,0.030756890773773193,0.030757009983062744
c12_direct_baseline,70,2.3345000000000002,unknown,0.23739755153656006,0.2849304676055908,0.2614477276802063,0.2921256124973297,0.2921257019042969,0.24287638068199158,0.23067285120487213,0.2550799250602722,0.24678727984428406,-0.014660447835922241,0.030677884817123413,0.030677974224090576
c12_direct_baseline,71,2.3678500000000002,unknown,0.23739200830459595,0.2849367558956146,0.26145273447036743,0.29205793142318726,0.2920578718185425,0.24271664023399353,0.23049791157245636,0.2549353837966919,0.24676409363746643,-0.014688640832901001,0.030605196952819824,0.03060513734817505
c12_direct_baseline,72,2.4012000000000002,unknown,0.23738691210746765,0.2849457263946533,0.2614578604698181,0.29199743270874023,0.29199764132499695,0.2425653040409088,0.2303306609392166,0.2547999322414398,0.2467365562915802,-0.014721304178237915,0.03053957223892212,0.030539780855178833
c12_direct_baseline,73,2.43455,unknown,0.23738154768943787,0.2849550247192383,0.2614624500274658,0.29194456338882446,0.291944682598114,0.24242223799228668,0.23017099499702454,0.25467348098754883,0.2467028796672821,-0.014759570360183716,0.030482113361358643,0.030482232570648193
c12_direct_baseline,74,2.4679,unknown,0.23737627267837524,0.284961462020874,0.2614665627479553,0.2918989956378937,0.2918991446495056,0.24228772521018982,0.23001918196678162,0.254556268453598,0.24666327238082886,-0.014803290367126465,0.030432432889938354,0.030432581901550293
c12_direct_baseline,75,2.50125,unknown,0.23737147450447083,0.2849680185317993,0.26147013902664185,0.29186105728149414,0.29186105728149414,0.24216187000274658,0.2298753708600998,0.2544483542442322,0.2466176450252533,-0.01485249400138855,0.030390918254852295,0.030390918254852295
c12_direct_baseline,76,2.5346,unknown,0.237367182970047,0.28497374057769775,0.2614719271659851,0.29183053970336914,0.2918303310871124,0.24204477667808533,0.22973966598510742,0.25434988737106323,0.24656528234481812,-0.014906644821166992,0.030358612537384033,0.03035840392112732
c12_direct_baseline,77,2.56795,unknown,0.2373633235692978,0.2849782705307007,0.2614753246307373,0.2918071150779724,0.29180726408958435,0.24193689227104187,0.2296125590801239,0.25426122546195984,0.24651220440864563,-0.014963120222091675,0.030331790447235107,0.030331939458847046
c12_direct_baseline,78,2.6013,unknown,0.23735907673835754,0.2849830985069275,0.2614811658859253,0.29179146885871887,0.29179149866104126,0.24183794856071472,0.22949375212192535,0.2541821300983429,0.24645668268203735,-0.01502448320388794,0.03031030297279358,0.030310332775115967
c12_direct_baseline,79,2.63465,unknown,0.2373518943786621,0.28498727083206177,0.2617816925048828,0.2917832136154175,0.2917831838130951,0.24174827337265015,0.229383647441864,0.2541128993034363,0.2463841587305069,-0.015397533774375916,0.030001521110534668,0.03000149130821228
c12_direct_baseline,80,2.668,unknown,0.23732754588127136,0.28499266505241394,0.26370567083358765,0.29178255796432495,0.2917824983596802,0.24166816473007202,0.22928251326084137,0.2540538012981415,0.24786409735679626,-0.015841573476791382,0.028076887130737305,0.02807682752609253
c12_direct_baseline,81,2.7013500000000006,unknown,0.2373635619878769,0.28504931926727295,0.2628650665283203,0.29178935289382935,0.2917892038822174,0.241597518324852,0.22919030487537384,0.25400474667549133,0.24703997373580933,-0.015825092792510986,0.028924286365509033,0.028924137353897095
c12_direct_baseline,82,2.7347000000000006,unknown,0.23738877475261688,0.28501585125923157,0.2623690366744995,0.2918034791946411,0.2918034493923187,0.24153661727905273,0.22910729050636292,0.25396594405174255,0.24651561677455902,-0.01585341989994049,0.0294344425201416,0.029434412717819214
c12_direct_baseline,83,2.7680500000000006,unknown,0.23723983764648438,0.2849668562412262,0.2620243430137634,0.2918251156806946,0.2918250858783722,0.24148544669151306,0.22903349995613098,0.25393739342689514,0.24590188264846802,-0.01612246036529541,0.029800772666931152,0.029800742864608765
c12_direct_baseline,84,2.8014000000000006,unknown,0.23721915483474731,0.2849636971950531,0.2621561884880066,0.29185453057289124,0.2918543815612793,0.24144446849822998,0.22896942496299744,0.2539195120334625,0.24591045081615448,-0.016245737671852112,0.029698342084884644,0.029698193073272705
c12_direct_baseline,85,2.8347500000000005,unknown,0.23719806969165802,0.28497639298439026,0.26211971044540405,0.2918912470340729,0.2918912172317505,0.2414136528968811,0.2289150357246399,0.2539122700691223,0.24572017788887024,-0.016399532556533813,0.029771536588668823,0.029771506786346436
c12_direct_baseline,86,2.8681000000000005,unknown,0.23719769716262817,0.28498849272727966,0.26210373640060425,0.29193568229675293,0.29193538427352905,0.24139292538166046,0.22887028753757477,0.25391557812690735,0.2455289512872696,-0.016574785113334656,0.02983194589614868,0.029831647872924805
c12_direct_baseline,87,2.9014500000000005,unknown,0.2371988743543625,0.2849969267845154,0.26209303736686707,0.29198718070983887,0.2919872999191284,0.2413828819990158,0.2288358062505722,0.2539299726486206,0.2453526258468628,-0.016740411520004272,0.029894143342971802,0.029894262552261353
c12_direct_baseline,88,2.9348000000000005,unknown,0.2372027486562729,0.284996896982193,0.26209455728530884,0.2920466661453247,0.29204660654067993,0.24138323962688446,0.2288113236427307,0.2539551556110382,0.24519868195056915,-0.016895875334739685,0.02995210886001587,0.029952049255371094
c12_direct_baseline,89,2.9681500000000005,unknown,0.23720267415046692,0.28498873114585876,0.26155146956443787,0.29211363196372986,0.2921134829521179,0.24139440059661865,0.2287972867488861,0.2539915144443512,0.24472860991954803,-0.01682285964488983,0.030562162399291992,0.030562013387680054
c12_direct_baseline,90,3.0015000000000005,unknown,0.23720374703407288,0.2849838137626648,0.26156744360923767,0.29218798875808716,0.29218780994415283,0.2414163053035736,0.22879363596439362,0.2540389895439148,0.24464063346385956,-0.016926810145378113,0.030620545148849487,0.03062036633491516
c12_direct_baseline,91,3.0348500000000005,unknown,0.23720674216747284,0.28498294949531555,0.261589914560318,0.2922699451446533,0.2922697365283966,0.24144934117794037,0.22880080342292786,0.2540978789329529,0.24455614387989044,-0.01703377068042755,0.030680030584335327,0.030679821968078613
c12_direct_baseline,92,3.0682000000000005,unknown,0.23720593750476837,0.28498390316963196,0.2616044282913208,0.2923593521118164,0.2923591434955597,0.24149343371391296,0.22881872951984406,0.25416815280914307,0.24445943534374237,-0.01714499294757843,0.030754923820495605,0.03075471520423889
c12_direct_baseline,93,3.1015500000000005,unknown,0.23720306158065796,0.2849859893321991,0.2616235315799713,0.2924564480781555,0.2924562394618988,0.24154895544052124,0.22884781658649445,0.25425007939338684,0.24437229335308075,-0.017251238226890564,0.030832916498184204,0.03083270788192749
c12_direct_baseline,94,3.1349000000000005,unknown,0.2372102439403534,0.2849869430065155,0.2616373300552368,0.29256099462509155,0.2925609052181244,0.241615891456604,0.22888807952404022,0.2543436884880066,0.244294673204422,-0.01734265685081482,0.030923664569854736,0.030923575162887573
c12_direct_baseline,95,3.1682500000000005,unknown,0.23721106350421906,0.28498780727386475,0.261646032333374,0.29267293214797974,0.2926727533340454,0.24169406294822693,0.22893936932086945,0.2544487714767456,0.2442086637020111,-0.017437368631362915,0.031026899814605713,0.031026721000671387
c12_direct_baseline,96,3.2016000000000004,unknown,0.23720528185367584,0.28499001264572144,0.2616560459136963,0.29279279708862305,0.29279249906539917,0.24178433418273926,0.22900258004665375,0.25456610321998596,0.2441117763519287,-0.017544269561767578,0.031136751174926758,0.03113645315170288
c12_direct_baseline,97,3.2349500000000004,unknown,0.23719877004623413,0.2849949896335602,0.2616733908653259,0.2929198741912842,0.2929196357727051,0.24188625812530518,0.2290772795677185,0.25469523668289185,0.24402403831481934,-0.017649352550506592,0.031246483325958252,0.03124624490737915
c12_direct_baseline,98,3.2683000000000004,unknown,0.2371923327445984,0.2850002348423004,0.2616932988166809,0.2930545210838318,0.29305440187454224,0.2420002520084381,0.22916392982006073,0.2548365592956543,0.24394124746322632,-0.01775205135345459,0.03136122226715088,0.03136110305786133
c12_direct_baseline,99,3.3016500000000004,unknown,0.23718410730361938,0.2850058674812317,0.261712908744812,0.2931968867778778,0.2931966781616211,0.24212628602981567,0.22926253080368042,0.2549900412559509,0.24385850131511688,-0.01785440742969513,0.031483978033065796,0.03148376941680908
c12_direct_baseline,100,3.3350000000000004,unknown,0.23717457056045532,0.2850129306316376,0.2621282935142517,0.29334673285484314,0.2933465242385864,0.24226464331150055,0.22937338054180145,0.25515589118003845,0.24377524852752686,-0.018353044986724854,0.03121843934059143,0.031218230724334717
c12_direct_baseline,101,3.3683500000000004,unknown,0.2371634691953659,0.2850199043750763,0.26175034046173096,0.2935039699077606,0.29350364208221436,0.24241508543491364,0.2294963002204895,0.25533387064933777,0.24368834495544434,-0.01806199550628662,0.03175362944602966,0.0317533016204834
